run_scope,policy_name,diagnostic_only,case_id,true_pathology,notebook13_predicted_pathology,graph_only_predicted_pathology,graph_adjudicator_predicted_pathology,notebook13_correct,graph_only_correct,graph_adjudicator_correct,graph_adjudicator_top3_correct,graph_adjudicator_top5_correct,graph_only_top3_correct,graph_only_top5_correct,num_requests,stop_reason,override_fired,decision_source,graph_top1,graph_top2,graph_margin,graph_top1_score,reference_graph_score,graph_top1_posterior,reference_graph_posterior,clip_value,margin_min,require_reference_negative,require_graph_positive,regression_vs_notebook13,improvement_vs_notebook13,win_loss_vs_notebook13,selected_ranked_differential,graph_ranked_differential,notebook13_ranked_differential
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:51611,PSVT,PSVT,PSVT,PSVT,True,True,True,True,True,True,True,13,agent_stop,False,notebook13_reference,PSVT,Epiglottitis,6.348352722049327,7.3046379747930335,7.3046379747930335,0.9955279805358362,0.9955279805358362,3.0,1.0,True,True,False,False,both_correct,"['PSVT', 'Anemia', 'Panic attack', 'Atrial fibrillation', 'Pericarditis']","['PSVT', 'Epiglottitis', 'Panic attack', 'Myocarditis', 'Acute dystonic reactions', 'Pericarditis', 'Atrial fibrillation', 'Anemia', 'Sarcoidosis', 'Boerhaave', 'Bronchitis', 'Chagas', 'Scombroid food poisoning', 'Stable angina', 'Pulmonary neoplasm', 'Acute pulmonary edema', 'Bronchospasm / acute asthma exacerbation', 'Myasthenia gravis', 'Bronchiectasis', 'Unstable angina', 'Pulmonary embolism', 'Possible NSTEMI / STEMI', 'Spontaneous rib fracture', 'Cluster headache', 'Spontaneous pneumothorax', 'Croup', 'SLE', 'Acute otitis media', 'Tuberculosis', 'Guillain-Barré syndrome', 'Acute COPD exacerbation / infection', 'Acute laryngitis', 'Bronchiolitis', 'GERD', 'Pneumonia', 'Inguinal hernia', 'Ebola', 'Localized edema', 'URTI', 'Allergic sinusitis', 'Viral pharyngitis', 'Anaphylaxis', 'Chronic rhinosinusitis', 'Whooping cough', 'Larygospasm', 'Acute rhinosinusitis', 'Pancreatic neoplasm', 'Influenza', 'HIV (initial infection)']","['PSVT', 'Anemia', 'Panic attack', 'Atrial fibrillation', 'Pericarditis']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:2801,Pancreatic neoplasm,Pancreatic neoplasm,Pancreatic neoplasm,Pancreatic neoplasm,True,True,True,True,True,True,True,2,selected_mlp_stop,False,notebook13_reference,Pancreatic neoplasm,Ebola,5.414051277642799,5.536996077566727,5.536996077566727,0.9874529397263077,0.9874529397263077,3.0,1.0,True,True,False,False,both_correct,"['Pancreatic neoplasm', 'HIV (initial infection)', 'Scombroid food poisoning', 'Chagas', 'Pulmonary neoplasm']","['Pancreatic neoplasm', 'Ebola', 'HIV (initial infection)', 'Chagas', 'Scombroid food poisoning', 'Anaphylaxis', 'Bronchiolitis', 'URTI', 'Viral pharyngitis', 'Anemia', 'Influenza', 'Bronchitis', 'Allergic sinusitis', 'Acute dystonic reactions', 'GERD', 'Acute otitis media', 'Pneumonia', 'Panic attack', 'Acute laryngitis', 'Guillain-Barré syndrome', 'Pericarditis', 'Sarcoidosis', 'Possible NSTEMI / STEMI', 'Unstable angina', 'Atrial fibrillation', 'Cluster headache', 'Chronic rhinosinusitis', 'Inguinal hernia', 'Bronchospasm / acute asthma exacerbation', 'Bronchiectasis', 'PSVT', 'Myasthenia gravis', 'Acute COPD exacerbation / infection', 'Epiglottitis', 'Stable angina', 'Tuberculosis', 'Boerhaave', 'Pulmonary neoplasm', 'Acute rhinosinusitis', 'Myocarditis', 'Larygospasm', 'Whooping cough', 'Croup', 'Spontaneous pneumothorax', 'Spontaneous rib fracture', 'SLE', 'Pulmonary embolism', 'Acute pulmonary edema', 'Localized edema']","['Pancreatic neoplasm', 'HIV (initial infection)', 'Scombroid food poisoning', 'Chagas', 'Pulmonary neoplasm']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:76022,Panic attack,Panic attack,Panic attack,Panic attack,True,True,True,True,True,True,True,15,selected_mlp_stop,False,notebook13_reference,Panic attack,Guillain-Barré syndrome,9.96395405298059,6.812192117376804,6.812192117376804,0.9998447712544403,0.9998447712544403,3.0,1.0,True,True,False,False,both_correct,"['Panic attack', 'Guillain-Barré syndrome', 'PSVT', 'Cluster headache', 'Croup']","['Panic attack', 'Guillain-Barré syndrome', 'Chagas', 'Possible NSTEMI / STEMI', 'Scombroid food poisoning', 'Ebola', 'Boerhaave', 'PSVT', 'Unstable angina', 'Myocarditis', 'Pancreatic neoplasm', 'Pericarditis', 'HIV (initial infection)', 'Atrial fibrillation', 'Sarcoidosis', 'Cluster headache', 'Myasthenia gravis', 'Larygospasm', 'Spontaneous pneumothorax', 'Whooping cough', 'Croup', 'Bronchiolitis', 'Acute otitis media', 'Acute laryngitis', 'Anemia', 'Viral pharyngitis', 'Epiglottitis', 'Allergic sinusitis', 'Spontaneous rib fracture', 'URTI', 'GERD', 'Acute dystonic reactions', 'Bronchiectasis', 'Pulmonary neoplasm', 'Bronchospasm / acute asthma exacerbation', 'Anaphylaxis', 'Acute rhinosinusitis', 'Stable angina', 'Chronic rhinosinusitis', 'Bronchitis', 'Pulmonary embolism', 'Inguinal hernia', 'Acute COPD exacerbation / infection', 'Localized edema', 'Tuberculosis', 'Influenza', 'SLE', 'Pneumonia', 'Acute pulmonary edema']","['Panic attack', 'Guillain-Barré syndrome', 'PSVT', 'Cluster headache', 'Croup']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:62878,Pericarditis,Anemia,Anemia,Anemia,False,False,False,False,False,False,False,15,agent_stop,False,notebook13_reference,Anemia,Guillain-Barré syndrome,0.22515153174548796,1.4846891179082615,1.4846891179082615,0.11118203443611532,0.11118203443611532,3.0,1.0,True,True,False,False,both_wrong,"['Anemia', 'Myasthenia gravis', 'Sarcoidosis', 'Ebola', 'Bronchiolitis']","['Anemia', 'Guillain-Barré syndrome', 'Sarcoidosis', 'Myasthenia gravis', 'Acute dystonic reactions', 'PSVT', 'Boerhaave', 'Panic attack', 'Myocarditis', 'Chagas', 'Bronchiectasis', 'Atrial fibrillation', 'Ebola', 'Croup', 'Pericarditis', 'Stable angina', 'Epiglottitis', 'Acute COPD exacerbation / infection', 'Unstable angina', 'Pulmonary embolism', 'Possible NSTEMI / STEMI', 'Tuberculosis', 'Bronchitis', 'Bronchiolitis', 'Pulmonary neoplasm', 'Spontaneous pneumothorax', 'Scombroid food poisoning', 'Acute pulmonary edema', 'SLE', 'Bronchospasm / acute asthma exacerbation', 'Cluster headache', 'Spontaneous rib fracture', 'Whooping cough', 'Acute otitis media', 'Acute laryngitis', 'Inguinal hernia', 'Viral pharyngitis', 'Localized edema', 'URTI', 'HIV (initial infection)', 'GERD', 'Anaphylaxis', 'Larygospasm', 'Allergic sinusitis', 'Pancreatic neoplasm', 'Acute rhinosinusitis', 'Pneumonia', 'Chronic rhinosinusitis', 'Influenza']","['Anemia', 'Myasthenia gravis', 'Sarcoidosis', 'Ebola', 'Bronchiolitis']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:95923,Pneumonia,Pneumonia,Pneumonia,Pneumonia,True,True,True,True,True,True,True,9,selected_mlp_stop,False,notebook13_reference,Pneumonia,SLE,2.371493663332611,2.707269727095598,2.707269727095598,0.8363373866392604,0.8363373866392604,3.0,1.0,True,True,False,False,both_correct,"['Pneumonia', 'SLE', 'HIV (initial infection)', 'Scombroid food poisoning', 'Inguinal hernia']","['Pneumonia', 'SLE', 'Scombroid food poisoning', 'Bronchiectasis', 'Panic attack', 'Bronchospasm / acute asthma exacerbation', 'HIV (initial infection)', 'Inguinal hernia', 'Whooping cough', 'Anaphylaxis', 'Larygospasm', 'Pancreatic neoplasm', 'Possible NSTEMI / STEMI', 'Guillain-Barré syndrome', 'Sarcoidosis', 'GERD', 'Boerhaave', 'Anemia', 'Pericarditis', 'Acute dystonic reactions', 'Chagas', 'PSVT', 'Acute rhinosinusitis', 'Atrial fibrillation', 'Spontaneous pneumothorax', 'Myocarditis', 'Pulmonary neoplasm', 'Croup', 'Chronic rhinosinusitis', 'Ebola', 'Epiglottitis', 'Myasthenia gravis', 'Unstable angina', 'Spontaneous rib fracture', 'Influenza', 'Allergic sinusitis', 'Stable angina', 'Pulmonary embolism', 'Tuberculosis', 'Bronchitis', 'Acute COPD exacerbation / infection', 'Acute pulmonary edema', 'Acute laryngitis', 'Cluster headache', 'Bronchiolitis', 'Acute otitis media', 'Viral pharyngitis', 'URTI', 'Localized edema']","['Pneumonia', 'SLE', 'HIV (initial infection)', 'Scombroid food poisoning', 'Inguinal hernia']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:19160,Possible NSTEMI / STEMI,Possible NSTEMI / STEMI,Possible NSTEMI / STEMI,Possible NSTEMI / STEMI,True,True,True,True,True,True,True,12,selected_mlp_stop,False,notebook13_reference,Possible NSTEMI / STEMI,Unstable angina,5.625647678885901,5.363379869503519,5.363379869503519,0.9962784950480472,0.9962784950480472,3.0,1.0,True,True,False,False,both_correct,"['Possible NSTEMI / STEMI', 'URTI', 'Acute laryngitis', 'Spontaneous pneumothorax', 'Bronchitis']","['Possible NSTEMI / STEMI', 'Unstable angina', 'URTI', 'Stable angina', 'Influenza', 'Panic attack', 'Acute laryngitis', 'Spontaneous pneumothorax', 'Acute pulmonary edema', 'Bronchitis', 'Larygospasm', 'Viral pharyngitis', 'Acute rhinosinusitis', 'Acute COPD exacerbation / infection', 'Chronic rhinosinusitis', 'GERD', 'Pulmonary neoplasm', 'HIV (initial infection)', 'Pancreatic neoplasm', 'SLE', 'Ebola', 'Anemia', 'Localized edema', 'Pulmonary embolism', 'Acute dystonic reactions', 'Guillain-Barré syndrome', 'Pericarditis', 'Bronchospasm / acute asthma exacerbation', 'Bronchiectasis', 'PSVT', 'Myasthenia gravis', 'Chagas', 'Whooping cough', 'Epiglottitis', 'Acute otitis media', 'Bronchiolitis', 'Myocarditis', 'Croup', 'Spontaneous rib fracture', 'Sarcoidosis', 'Boerhaave', 'Atrial fibrillation', 'Tuberculosis', 'Pneumonia', 'Cluster headache', 'Allergic sinusitis', 'Inguinal hernia', 'Anaphylaxis', 'Scombroid food poisoning']","['Possible NSTEMI / STEMI', 'URTI', 'Acute laryngitis', 'Spontaneous pneumothorax', 'Bronchitis']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:23687,Pulmonary embolism,Pulmonary embolism,Pulmonary embolism,Pulmonary embolism,True,True,True,True,True,True,True,3,selected_mlp_stop,False,notebook13_reference,Pulmonary embolism,Pneumonia,0.49655482665017736,5.801122210855322,5.801122210855322,0.6204632831040368,0.6204632831040368,3.0,1.0,True,True,False,False,both_correct,"['Pulmonary embolism', 'Pericarditis', 'Pneumonia', 'Spontaneous rib fracture', 'Spontaneous pneumothorax']","['Pulmonary embolism', 'Pneumonia', 'Pericarditis', 'Spontaneous pneumothorax', 'Spontaneous rib fracture', 'Bronchiolitis', 'URTI', 'Viral pharyngitis', 'Anemia', 'HIV (initial infection)', 'Localized edema', 'Anaphylaxis', 'Influenza', 'Bronchitis', 'Allergic sinusitis', 'Acute dystonic reactions', 'GERD', 'Acute otitis media', 'Panic attack', 'Acute laryngitis', 'Guillain-Barré syndrome', 'Sarcoidosis', 'Possible NSTEMI / STEMI', 'Unstable angina', 'Atrial fibrillation', 'Cluster headache', 'Chronic rhinosinusitis', 'Inguinal hernia', 'Bronchospasm / acute asthma exacerbation', 'Acute pulmonary edema', 'Pancreatic neoplasm', 'Bronchiectasis', 'PSVT', 'Myasthenia gravis', 'Scombroid food poisoning', 'Acute COPD exacerbation / infection', 'Epiglottitis', 'Stable angina', 'Tuberculosis', 'Boerhaave', 'Pulmonary neoplasm', 'Acute rhinosinusitis', 'SLE', 'Myocarditis', 'Larygospasm', 'Chagas', 'Whooping cough', 'Croup', 'Ebola']","['Pulmonary embolism', 'Pericarditis', 'Pneumonia', 'Spontaneous rib fracture', 'Spontaneous pneumothorax']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:105129,Pulmonary neoplasm,Pulmonary neoplasm,Pulmonary neoplasm,Pulmonary neoplasm,True,True,True,True,True,True,True,6,selected_mlp_stop,False,notebook13_reference,Pulmonary neoplasm,Pneumonia,3.9972534447250823,5.752439174802387,5.752439174802387,0.9692378892943126,0.9692378892943126,3.0,1.0,True,True,False,False,both_correct,"['Pulmonary neoplasm', 'Tuberculosis', 'Possible NSTEMI / STEMI', 'Chronic rhinosinusitis', 'Viral pharyngitis']","['Pulmonary neoplasm', 'Pneumonia', 'Viral pharyngitis', 'Influenza', 'Possible NSTEMI / STEMI', 'Tuberculosis', 'Chronic rhinosinusitis', 'Acute rhinosinusitis', 'GERD', 'Acute laryngitis', 'Bronchiectasis', 'Acute COPD exacerbation / infection', 'Bronchitis', 'Pancreatic neoplasm', 'URTI', 'Pulmonary embolism', 'Spontaneous pneumothorax', 'Unstable angina', 'Stable angina', 'Bronchiolitis', 'Ebola', 'Allergic sinusitis', 'Spontaneous rib fracture', 'Acute otitis media', 'Bronchospasm / acute asthma exacerbation', 'Larygospasm', 'SLE', 'Anemia', 'Localized edema', 'Acute dystonic reactions', 'Panic attack', 'Guillain-Barré syndrome', 'Pericarditis', 'Sarcoidosis', 'Atrial fibrillation', 'Cluster headache', 'Acute pulmonary edema', 'PSVT', 'Myasthenia gravis', 'Epiglottitis', 'Boerhaave', 'Myocarditis', 'Chagas', 'Whooping cough', 'Croup', 'Inguinal hernia', 'HIV (initial infection)', 'Anaphylaxis', 'Scombroid food poisoning']","['Pulmonary neoplasm', 'Tuberculosis', 'Possible NSTEMI / STEMI', 'Chronic rhinosinusitis', 'Viral pharyngitis']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:52755,SLE,SLE,SLE,SLE,True,True,True,True,True,True,True,7,agent_stop,False,notebook13_reference,SLE,Pericarditis,4.938421070600752,6.005266222535652,6.005266222535652,0.9924484625348846,0.9924484625348846,3.0,1.0,True,True,False,False,both_correct,"['SLE', 'Pericarditis', 'Pneumonia', 'Inguinal hernia', 'Pancreatic neoplasm']","['SLE', 'Pericarditis', 'Pneumonia', 'Bronchospasm / acute asthma exacerbation', 'Pulmonary neoplasm', 'Myasthenia gravis', 'Myocarditis', 'Acute COPD exacerbation / infection', 'Atrial fibrillation', 'Bronchiectasis', 'Panic attack', 'Possible NSTEMI / STEMI', 'Guillain-Barré syndrome', 'Spontaneous pneumothorax', 'Boerhaave', 'Unstable angina', 'Anemia', 'Stable angina', 'Acute dystonic reactions', 'PSVT', 'Spontaneous rib fracture', 'Ebola', 'Croup', 'Bronchitis', 'Chagas', 'Epiglottitis', 'Tuberculosis', 'Anaphylaxis', 'Scombroid food poisoning', 'Bronchiolitis', 'Inguinal hernia', 'Pulmonary embolism', 'Pancreatic neoplasm', 'Acute pulmonary edema', 'Sarcoidosis', 'Allergic sinusitis', 'GERD', 'Cluster headache', 'Chronic rhinosinusitis', 'Larygospasm', 'Whooping cough', 'Influenza', 'HIV (initial infection)', 'Acute rhinosinusitis', 'Viral pharyngitis', 'Acute laryngitis', 'Acute otitis media', 'URTI', 'Localized edema']","['SLE', 'Pericarditis', 'Pneumonia', 'Inguinal hernia', 'Pancreatic neoplasm']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:36032,Sarcoidosis,Sarcoidosis,Sarcoidosis,Sarcoidosis,True,True,True,True,True,True,True,12,agent_stop,False,notebook13_reference,Sarcoidosis,Possible NSTEMI / STEMI,1.4104836102081815,3.7329879583743013,3.7329879583743013,0.6138401570759047,0.6138401570759047,3.0,1.0,True,True,False,False,both_correct,"['Sarcoidosis', 'Possible NSTEMI / STEMI', 'Unstable angina', 'Stable angina', 'Acute otitis media']","['Sarcoidosis', 'Possible NSTEMI / STEMI', 'Unstable angina', 'Stable angina', 'Inguinal hernia', 'Pancreatic neoplasm', 'GERD', 'Whooping cough', 'Atrial fibrillation', 'Acute otitis media', 'Epiglottitis', 'Chagas', 'Cluster headache', 'Boerhaave', 'Anemia', 'Spontaneous pneumothorax', 'Myocarditis', 'Acute laryngitis', 'Spontaneous rib fracture', 'Panic attack', 'Pulmonary embolism', 'Pericarditis', 'Bronchitis', 'Localized edema', 'URTI', 'HIV (initial infection)', 'Acute dystonic reactions', 'Guillain-Barré syndrome', 'Myasthenia gravis', 'Croup', 'PSVT', 'Viral pharyngitis', 'Larygospasm', 'Bronchiolitis', 'Pulmonary neoplasm', 'Allergic sinusitis', 'Acute pulmonary edema', 'Bronchiectasis', 'Bronchospasm / acute asthma exacerbation', 'Influenza', 'Acute rhinosinusitis', 'SLE', 'Chronic rhinosinusitis', 'Ebola', 'Anaphylaxis', 'Acute COPD exacerbation / infection', 'Scombroid food poisoning', 'Tuberculosis', 'Pneumonia']","['Sarcoidosis', 'Possible NSTEMI / STEMI', 'Unstable angina', 'Stable angina', 'Acute otitis media']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:133024,Scombroid food poisoning,Scombroid food poisoning,Scombroid food poisoning,Scombroid food poisoning,True,True,True,True,True,True,True,4,selected_mlp_stop,False,notebook13_reference,Scombroid food poisoning,SLE,12.07860154021639,8.256395895410982,8.256395895410982,0.9999787743717855,0.9999787743717855,3.0,1.0,True,True,False,False,both_correct,"['Scombroid food poisoning', 'SLE', 'Inguinal hernia', 'Pneumonia', 'Pancreatic neoplasm']","['Scombroid food poisoning', 'SLE', 'Inguinal hernia', 'Pancreatic neoplasm', 'Pneumonia', 'Influenza', 'HIV (initial infection)', 'Anaphylaxis', 'Ebola', 'Anemia', 'Allergic sinusitis', 'Acute dystonic reactions', 'GERD', 'Panic attack', 'Guillain-Barré syndrome', 'Pericarditis', 'Sarcoidosis', 'Possible NSTEMI / STEMI', 'Unstable angina', 'Atrial fibrillation', 'Cluster headache', 'Chronic rhinosinusitis', 'Bronchospasm / acute asthma exacerbation', 'Bronchiectasis', 'PSVT', 'Myasthenia gravis', 'Acute COPD exacerbation / infection', 'Stable angina', 'Boerhaave', 'Pulmonary neoplasm', 'Myocarditis', 'Larygospasm', 'Whooping cough', 'Spontaneous pneumothorax', 'Spontaneous rib fracture', 'Bronchiolitis', 'Acute rhinosinusitis', 'Viral pharyngitis', 'Bronchitis', 'Acute laryngitis', 'Acute otitis media', 'Croup', 'Chagas', 'Tuberculosis', 'Epiglottitis', 'URTI', 'Pulmonary embolism', 'Localized edema', 'Acute pulmonary edema']","['Scombroid food poisoning', 'SLE', 'Inguinal hernia', 'Pneumonia', 'Pancreatic neoplasm']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:749,Spontaneous pneumothorax,Spontaneous pneumothorax,Spontaneous pneumothorax,Spontaneous pneumothorax,True,True,True,True,True,True,True,3,selected_mlp_stop,False,notebook13_reference,Spontaneous pneumothorax,Pneumonia,6.667811000170075,6.901881932420678,6.901881932420678,0.9985375230854775,0.9985375230854775,3.0,1.0,True,True,False,False,both_correct,"['Spontaneous pneumothorax', 'Pneumonia', 'Pericarditis', 'Pulmonary embolism', 'Spontaneous rib fracture']","['Spontaneous pneumothorax', 'Pneumonia', 'Pulmonary embolism', 'Pericarditis', 'Pulmonary neoplasm', 'Acute COPD exacerbation / infection', 'Influenza', 'Possible NSTEMI / STEMI', 'Spontaneous rib fracture', 'Stable angina', 'Unstable angina', 'Chronic rhinosinusitis', 'Acute rhinosinusitis', 'GERD', 'Pancreatic neoplasm', 'SLE', 'Viral pharyngitis', 'URTI', 'Acute laryngitis', 'Bronchitis', 'Larygospasm', 'Bronchiolitis', 'Ebola', 'Anemia', 'HIV (initial infection)', 'Localized edema', 'Anaphylaxis', 'Allergic sinusitis', 'Acute dystonic reactions', 'Acute otitis media', 'Panic attack', 'Guillain-Barré syndrome', 'Sarcoidosis', 'Atrial fibrillation', 'Cluster headache', 'Bronchospasm / acute asthma exacerbation', 'Acute pulmonary edema', 'Bronchiectasis', 'PSVT', 'Myasthenia gravis', 'Scombroid food poisoning', 'Epiglottitis', 'Tuberculosis', 'Boerhaave', 'Myocarditis', 'Chagas', 'Croup', 'Whooping cough', 'Inguinal hernia']","['Spontaneous pneumothorax', 'Pneumonia', 'Pericarditis', 'Pulmonary embolism', 'Spontaneous rib fracture']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:71107,Spontaneous rib fracture,Spontaneous rib fracture,Spontaneous rib fracture,Spontaneous rib fracture,True,True,True,True,True,True,True,1,selected_mlp_stop,False,notebook13_reference,Spontaneous rib fracture,Inguinal hernia,5.852750354602344,5.852750354602344,5.852750354602344,0.9858602006889079,0.9858602006889079,3.0,1.0,True,True,False,False,both_correct,"['Spontaneous rib fracture', 'Spontaneous pneumothorax', 'Pericarditis', 'Inguinal hernia', 'Pulmonary embolism']","['Spontaneous rib fracture', 'Inguinal hernia', 'Whooping cough', 'Spontaneous pneumothorax', 'Pulmonary embolism', 'Pericarditis', 'Pneumonia', 'Bronchiolitis', 'Ebola', 'Acute COPD exacerbation / infection', 'Acute dystonic reactions', 'Acute laryngitis', 'Acute otitis media', 'Acute pulmonary edema', 'Acute rhinosinusitis', 'Allergic sinusitis', 'Anaphylaxis', 'Anemia', 'Atrial fibrillation', 'Boerhaave', 'Bronchiectasis', 'Bronchitis', 'Bronchospasm / acute asthma exacerbation', 'Chagas', 'Chronic rhinosinusitis', 'Cluster headache', 'Croup', 'Epiglottitis', 'GERD', 'Guillain-Barré syndrome', 'HIV (initial infection)', 'Influenza', 'Larygospasm', 'Localized edema', 'Myasthenia gravis', 'Myocarditis', 'PSVT', 'Pancreatic neoplasm', 'Panic attack', 'Possible NSTEMI / STEMI', 'Pulmonary neoplasm', 'SLE', 'Sarcoidosis', 'Scombroid food poisoning', 'Stable angina', 'Tuberculosis', 'URTI', 'Unstable angina', 'Viral pharyngitis']","['Spontaneous rib fracture', 'Spontaneous pneumothorax', 'Pericarditis', 'Inguinal hernia', 'Pulmonary embolism']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:16097,Stable angina,Stable angina,Stable angina,Stable angina,True,True,True,True,True,True,True,11,agent_stop,False,notebook13_reference,Stable angina,Unstable angina,2.350885022975163,10.42296948425238,10.42296948425238,0.9129655916392105,0.9129655916392105,3.0,1.0,True,True,False,False,both_correct,"['Stable angina', 'Unstable angina', 'Atrial fibrillation', 'SLE', 'Possible NSTEMI / STEMI']","['Stable angina', 'Unstable angina', 'Atrial fibrillation', 'Possible NSTEMI / STEMI', 'Spontaneous pneumothorax', 'Acute pulmonary edema', 'Myocarditis', 'SLE', 'Pulmonary neoplasm', 'Bronchitis', 'Acute COPD exacerbation / infection', 'Pneumonia', 'Pancreatic neoplasm', 'Acute laryngitis', 'Myasthenia gravis', 'Ebola', 'Epiglottitis', 'Guillain-Barré syndrome', 'Sarcoidosis', 'Boerhaave', 'Pericarditis', 'Anemia', 'Acute dystonic reactions', 'Chagas', 'PSVT', 'Spontaneous rib fracture', 'Influenza', 'Larygospasm', 'GERD', 'Panic attack', 'Scombroid food poisoning', 'Croup', 'URTI', 'Tuberculosis', 'Bronchiectasis', 'Viral pharyngitis', 'Acute rhinosinusitis', 'Chronic rhinosinusitis', 'Bronchiolitis', 'Pulmonary embolism', 'HIV (initial infection)', 'Inguinal hernia', 'Anaphylaxis', 'Whooping cough', 'Cluster headache', 'Acute otitis media', 'Bronchospasm / acute asthma exacerbation', 'Localized edema', 'Allergic sinusitis']","['Stable angina', 'Unstable angina', 'Atrial fibrillation', 'SLE', 'Possible NSTEMI / STEMI']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:107472,Tuberculosis,Tuberculosis,Tuberculosis,Tuberculosis,True,True,True,True,True,True,True,6,selected_mlp_stop,False,notebook13_reference,Tuberculosis,Pneumonia,4.617821498197075,7.566223930325959,7.566223930325959,0.9893836248816963,0.9893836248816963,3.0,1.0,True,True,False,False,both_correct,"['Tuberculosis', 'Anemia', 'Bronchiectasis', 'Pulmonary neoplasm', 'Viral pharyngitis']","['Tuberculosis', 'Pneumonia', 'Viral pharyngitis', 'Bronchiectasis', 'Ebola', 'Acute otitis media', 'URTI', 'Bronchiolitis', 'Acute laryngitis', 'Bronchitis', 'Pulmonary neoplasm', 'Acute rhinosinusitis', 'Anemia', 'Pulmonary embolism', 'Influenza', 'Epiglottitis', 'Chagas', 'Croup', 'Allergic sinusitis', 'Spontaneous rib fracture', 'Chronic rhinosinusitis', 'GERD', 'Bronchospasm / acute asthma exacerbation', 'HIV (initial infection)', 'Pancreatic neoplasm', 'Localized edema', 'Acute dystonic reactions', 'Panic attack', 'Guillain-Barré syndrome', 'Pericarditis', 'Sarcoidosis', 'Atrial fibrillation', 'Cluster headache', 'Acute pulmonary edema', 'PSVT', 'Myasthenia gravis', 'Boerhaave', 'Myocarditis', 'Whooping cough', 'Acute COPD exacerbation / infection', 'Larygospasm', 'Unstable angina', 'Stable angina', 'Possible NSTEMI / STEMI', 'Spontaneous pneumothorax', 'Inguinal hernia', 'Scombroid food poisoning', 'Anaphylaxis', 'SLE']","['Tuberculosis', 'Anemia', 'Bronchiectasis', 'Pulmonary neoplasm', 'Viral pharyngitis']"
notebook13_49case,conservative_graph_critic_v1_clip3_margin1,False,test:13402,URTI,URTI,URTI,URTI,True,True,True,True,True,True,True,1,selected_mlp_stop,False,notebook13_reference,URTI,Ebola,0.6176814739959149,2.5191649731403554,2.5191649731403554,0.5213974458428341,0.5213974458428341,3.0,1.0,True,True,False,False,both_correct,"['URTI', 'Ebola', 'Influenza', 'Pneumonia', 'HIV (initial infection)']","['URTI', 'Ebola', 'Influenza', 'Pneumonia', 'HIV (initial infection)', 'Viral pharyngitis', 'Anemia', 'Localized edema', 'Pulmonary embolism', 'Bronchitis', 'Allergic sinusitis', 'Acute dystonic reactions', 'GERD', 'Acute otitis media', 'Panic attack', 'Acute laryngitis', 'Guillain-Barré syndrome', 'Pericarditis', 'Sarcoidosis', 'Possible NSTEMI / STEMI', 'Unstable angina', 'Atrial fibrillation', 'Cluster headache', 'Chronic rhinosinusitis', 'Bronchospasm / acute asthma exacerbation', 'Acute pulmonary edema', 'Bronchiectasis', 'PSVT', 'Myasthenia gravis', 'Acute COPD exacerbation / infection', 'Epiglottitis', 'Stable angina', 'Tuberculosis', 'Boerhaave', 'Pulmonary neoplasm', 'Acute rhinosinusitis', 'Myocarditis', 'Larygospasm', 'Spontaneous pneumothorax', 'Chagas', 'Whooping cough', 'Spontaneous rib fracture', 'Croup', 'Bronchiolitis', 'Pancreatic neoplasm', 'Inguinal hernia', 'Anaphylaxis', 'SLE', 'Scombroid food poisoning']","['URTI', 'Ebola', 'Influenza', 'Pneumonia', 'HIV (initial infection)']"
