lambda_cost,case_id,turn_index,requests_before,root_evidence_id,question_en,bayes_entropy_reduction,bayes_expected_margin_gain,root_mi_norm,global_present_rate,num_outcome_states,expected_fused_entropy_reduction,expected_margin_gain,contradiction_resolution_gain,rare_recovery_bonus,redundancy_penalty,utility,expected_fused_entropy_after,expected_fused_margin_after,expected_contradiction_after,outcome_states_considered,voi_rank
0.05,test:38475,1,0,E_53,"Do you have pain somewhere, related to your reason for consulting?",0.04750058938920654,0.0,0.19653221969275664,0.73285,2,0.09258616785861606,0.013231466850038797,0.0,0.0,0.02,-0.016431314307753405,0.7688607370351677,0.017035902933285076,0.5378365949235171,2,12
0.05,test:38475,1,0,E_124,Do you have asthma or have you ever had to use a bronchodilator in the past?,0.01035244424551951,0.0,0.11268898668032815,0.15359999999999996,2,0.04678121131738344,0.038577434505333824,0.0,0.0,0.0,-0.016554846874372343,0.8146656935764003,0.0423818705885801,0.17347430950473525,2,13
0.05,test:38475,1,0,E_194,Have you noticed a high pitched sound when breathing in?,0.003656814667540642,0.0006043776409029589,0.06012009770773592,0.04949999999999999,2,0.055028884327533834,0.009671477192547035,0.0,0.0,0.0,-0.017799818181346988,0.8064180205662499,0.013475913275793314,0.025749038165459034,2,14
0.05,test:38475,1,0,E_129,"Do you have any lesions, redness or problems on your skin that you believe are related to the condition you are consulting for?",0.019700123613168974,0.0,0.14128430731738573,0.1521,2,0.057204491554041614,0.0,0.0,0.0,0.0,-0.018537529645277113,0.8042424133397421,0.0037781807158199622,0.12713028423827477,2,15
0.05,test:38475,1,0,E_45,Have you been coughing up blood?,0.005093475759423538,0.0,0.0781265942033812,0.09704999999999997,2,0.05093287910743294,0.014797859945125058,0.0,0.0,0.0,-0.019027344501886874,0.8105140257863508,0.018602296028371337,0.15587243541830736,2,16
0.05,test:38475,1,0,E_151,Do you have swelling in one or more areas of your body?,0.01042594975198008,0.0,0.1063048587160439,0.09360000000000002,2,0.05015182179562727,0.011671679988872592,0.0,0.0,0.0,-0.02008216201463048,0.8112950830981565,0.015476116072118871,0.11805724186639385,2,17
0.05,test:38475,1,0,E_82,Do you feel lightheaded and dizzy or do you feel like you are about to faint?,0.003503754757951727,0.0,0.07129931763785564,0.08279999999999998,2,0.04572307241524187,0.02132863140444964,0.0,0.0,0.0,-0.02058658389072704,0.8157238324785419,0.02513306748769592,0.24057987174420425,2,18
0.05,test:38475,1,0,E_70,Are you significantly overweight compared to people of the same height as you?,0.005750496230031543,0.0,0.08315810199483502,0.10594999999999999,2,0.04278489691983378,0.006488908610610567,0.0,0.0,0.0,-0.025170524971969307,0.81866200797395,0.010293344693856846,0.17972214371745157,2,19
0.05,test:38475,1,0,E_91,Do you have a fever (either felt or measured with a thermometer)?,0.007900311377952107,0.0,0.10348308362688557,0.19689999999999996,2,0.027896635869443243,0.0032863158986026937,0.0,0.0,0.0,-0.03399958709208568,0.8335502690243405,0.007090751981848973,0.08743883012280372,2,20
0.05,test:38475,2,1,E_155,"Do you feel your heart is beating fast (racing), irregularly (missing a beat) or do you feel palpitations?",0.0065959053019422065,0.0,0.07394692282325596,0.07565,2,0.251263115582542,0.21074162176669797,0.0,0.0,0.0,0.1303430379237377,0.5767624439741647,0.26928946659566033,0.1991457674234639,2,1
0.05,test:38475,2,1,E_220,Do you have pain that is increased when you breathe in deeply?,0.004920542502186431,0.00037271693184744506,0.06428655674706384,0.060899999999999954,2,0.15451207001234235,0.0,0.0,0.0,0.0,0.0349816385067883,0.6735134895443643,0.017353003393015688,0.0956506399873679,2,2
0.05,test:38475,2,1,E_194,Have you noticed a high pitched sound when breathing in?,0.0038427099148824473,0.0007839707305646523,0.06012009770773592,0.04949999999999999,2,0.09575972393285292,0.09450001762061593,0.0,0.0,0.0,0.021567851687192288,0.7322658356238537,0.1530478624495783,0.03299959423088351,2,3
0.05,test:38475,2,1,E_53,"Do you have pain somewhere, related to your reason for consulting?",0.046101669082468044,0.0,0.19653221969275664,0.73285,2,0.16396038468926866,0.0,0.0,0.0,0.02,0.02017821157909776,0.664065174867438,0.0399428140040244,0.4887023342416218,2,4
0.05,test:38475,2,1,E_148,Are you feeling nauseous or do you feel like vomiting?,0.006092592337240799,0.0,0.07465020061476492,0.09940000000000004,2,0.12264679513379217,0.0,0.0,0.0,0.0,0.0174557373235857,0.7053787644229145,0.0442213455621155,0.16424809732180046,2,5
0.05,test:38475,2,1,E_50,Have you had significantly increased sweating?,0.004531079611651445,0.0,0.08275602321623424,0.11709999999999998,2,0.11329889826643824,0.0,0.0,0.0,0.0,0.012314394046541034,0.7147266612902684,0.008977886542766714,0.11418585316828911,2,6
0.05,test:38475,2,1,E_82,Do you feel lightheaded and dizzy or do you feel like you are about to faint?,0.004426141713300469,0.0,0.07129931763785564,0.08279999999999998,2,0.09685734074293528,0.036519131201055086,0.0,0.0,0.0,0.010575363648825421,0.7311682188137714,0.09506697603001746,0.22379343394306378,2,7
0.05,test:38475,2,1,E_70,Are you significantly overweight compared to people of the same height as you?,0.006186911694584296,0.0,0.08315810199483502,0.10594999999999999,2,0.09317347314878521,0.020569768711185654,0.0,0.0,0.0,0.005359363974068998,0.7348520864079214,0.07911761354014803,0.19263579933636718,2,8
0.05,test:38475,2,1,E_89,Do you constantly feel fatigued or do you have non-restful sleep?,0.004498242553016896,0.0,0.06876092761474893,0.08645000000000003,2,0.08810042697953879,0.005443086505961453,0.0,0.0,0.0,-0.00045614786006136637,0.7399251325771679,0.06399093133492383,0.20714258270376784,2,9
0.05,test:38475,2,1,E_151,Do you have swelling in one or more areas of your body?,0.011189756796084471,0.0,0.1063048587160439,0.09360000000000002,2,0.07732853454060884,0.006192823023192448,0.0,0.0,0.0,-0.006230741398026651,0.7506970250160978,0.06474066785215482,0.14581950950989575,2,10
0.05,test:38475,2,1,E_218,Do you have symptoms that are increased with physical exertion but alleviated with rest?,0.0049141534269249165,0.0,0.06654714689269799,0.06674999999999998,2,0.07948802621280882,0.0,0.0,0.0,0.0,-0.006281585582955149,0.7485375333438978,0.011999045534221958,0.14725117094019807,2,11
0.05,test:38475,2,1,E_79,Do you smoke cigarettes?,0.013961607237572338,0.0,0.11916390985430717,0.27725,2,0.07323649488318262,0.008326885690522104,0.0,0.0,0.0,-0.00805455067614514,0.754789064673524,0.06687473051948448,0.21370751167702035,2,12
0.05,test:38475,2,1,E_129,"Do you have any lesions, redness or problems on your skin that you believe are related to the condition you are consulting for?",0.020296165626463192,0.005038857710013937,0.14128430731738573,0.1521,2,0.07044136450439042,0.011337044387098205,0.0,0.0,0.0,-0.008989840645165621,0.7575841950523162,0.06988488921606058,0.14799077454421197,2,13
0.05,test:38475,2,1,E_105,Have you ever had a heart attack or do you have angina (chest pain)?,0.005993154176043403,0.0,0.07630968026038898,0.07445000000000002,2,0.04436557964427279,0.059430089221668134,0.0,0.0,0.0,-0.013712913351316337,0.7836599799124339,0.1179779340506305,0.18440547400633606,2,14
0.05,test:38475,2,1,E_125,Have you ever been diagnosed with gastroesophageal reflux?,0.0029821553106390564,0.0,0.05450505064971045,0.04830000000000001,2,0.05646607685060179,0.0,0.0,0.0,0.0,-0.018943657732169016,0.7715594827061049,0.04932961494830075,0.026764826229115548,2,15
0.05,test:38475,2,1,E_214,Have you noticed a wheezing sound when you exhale?,0.0045059393831122785,0.0011619001211184976,0.06956995257476394,0.07050000000000001,2,0.03851966190176259,0.0,0.0,0.0,0.0,-0.028814185954030576,0.789505897654944,0.055449999960171296,0.11418216378547642,2,16
0.05,test:38475,2,1,E_78,Do you drink alcohol excessively or do you have an addiction to alcohol?,0.0061389664177590175,0.0,0.0837788089526074,0.11380000000000001,2,0.037737596000478546,0.0,0.0,0.0,0.0,-0.0292443221997368,0.7902879635562281,0.04078607198007127,0.12546405738083452,2,17
0.05,test:38475,2,1,E_77,Do you have a cough that produces colored or more abundant sputum than usual?,0.005239651602118256,0.0,0.08010107951130453,0.09140000000000004,2,0.037455932296104444,0.0,0.0,0.0,0.0,-0.029399237237142557,0.7905696272606022,0.0568499671980445,0.07230727609691867,2,18
0.05,test:38475,2,1,E_45,Have you been coughing up blood?,0.0043676280698480285,0.002391150710666444,0.0781265942033812,0.09704999999999997,2,0.034513921514365165,0.0057022152540414095,0.0,0.0,0.0,-0.029876900116290878,0.7935116380423415,0.06425006008300378,0.08896613265987531,2,19
0.05,test:38475,2,1,E_91,Do you have a fever (either felt or measured with a thermometer)?,0.007629624468406426,0.0,0.10348308362688557,0.19689999999999996,2,0.03535792857211717,0.0,0.0,0.0,0.0,-0.030553139285335557,0.7926676309845895,0.03322976192530527,0.04069694004743665,2,20
0.05,test:38475,3,2,E_220,Do you have pain that is increased when you breathe in deeply?,0.00504017466485196,0.002187149132853762,0.06428655674706384,0.060899999999999954,2,0.24191356364218897,0.2535444245309955,0.0,0.0,0.0,0.13376134490940306,0.35235040238009685,0.5680082895095432,0.034667105933779294,2,1
0.05,test:38475,3,2,E_82,Do you feel lightheaded and dizzy or do you feel like you are about to faint?,0.0032749794924510356,0.0,0.07129931763785564,0.08279999999999998,2,0.19760517077921824,0.1807716988371561,0.0,0.0,0.0,0.09483718369600126,0.3966587952430676,0.49523556381570377,0.07525910864784965,2,2
0.05,test:38475,3,2,E_226,Are you more likely to develop common allergies than the general population?,0.0036142241952538123,0.0013774566118206627,0.08096421561874174,0.08725000000000005,2,0.1407148079151858,0.1743949878577995,0.0,0.0,0.0,0.06227214192491211,0.4535491581071,0.48885885283634717,0.026624824045842724,2,3
0.05,test:38475,3,2,E_50,Have you had significantly increased sweating?,0.004586149304434128,0.0,0.08275602321623424,0.11709999999999998,2,0.19033502348583053,0.0,0.0,0.0,0.0,0.054684262917206794,0.4039289425364553,0.29653805074742423,0.06260216626061954,2,4
0.05,test:38475,3,2,E_89,Do you constantly feel fatigued or do you have non-restful sleep?,0.004907852578555638,0.0,0.06876092761474893,0.08645000000000003,2,0.12520982282986653,0.17528481631563814,0.0,0.0,0.0,0.05392236581955423,0.4690541431924193,0.4897486812941858,0.12252020564037763,2,5
0.05,test:38475,3,2,E_53,"Do you have pain somewhere, related to your reason for consulting?",0.04604779009441884,0.0,0.19653221969275664,0.73285,2,0.2100219567754733,0.011990764106975804,0.0,0.0,0.02,0.047910229047905484,0.3842420092468125,0.3264546290855235,0.5494779290858856,2,6
0.05,test:38475,3,2,E_218,Do you have symptoms that are increased with physical exertion but alleviated with rest?,0.004765014807177725,0.0,0.06654714689269799,0.06674999999999998,2,0.09404085656776995,0.14720245059223486,0.0,0.0,0.0,0.031162961230720446,0.5002231094545159,0.4616663155707825,0.05390628874004907,2,7
0.05,test:38475,3,2,E_125,Have you ever been diagnosed with gastroesophageal reflux?,0.002980446917607238,0.0,0.05450505064971045,0.04830000000000001,2,0.10404893516255925,0.05317782753083472,0.0,0.0,0.0,0.01786247984557454,0.49021503085972656,0.3676416925093824,0.009743376876427496,2,8
0.05,test:38475,3,2,E_79,Do you smoke cigarettes?,0.014431923901530586,0.0,0.11916390985430717,0.27725,2,0.08744901769088675,0.06897332651890054,0.0,0.0,0.0,0.011891625033767825,0.5068149483313991,0.3834371914974482,0.13300998828473762,2,9
0.05,test:38475,3,2,E_91,Do you have a fever (either felt or measured with a thermometer)?,0.007733807900918266,0.0,0.10348308362688557,0.19689999999999996,2,0.08248646921516867,0.07244984945873578,0.0,0.0,0.0,0.009857527960089929,0.5117774968071171,0.38691371443728345,0.02447132897033475,2,10
0.05,test:38475,3,2,E_148,Are you feeling nauseous or do you feel like vomiting?,0.006010939888069111,0.0,0.07465020061476492,0.09940000000000004,2,0.09933719050489692,0.0,0.0,0.0,0.0,0.00463545477769331,0.4949267755173889,0.2278209902854406,0.08952740144689345,2,11
0.05,test:38475,3,2,E_162,Have you had an involuntary weight loss over the last 3 months?,0.00290913037838636,0.0,0.05464515974442119,0.050350000000000006,2,0.05999929797109271,0.03868502357623388,0.0,0.0,0.0,-0.009263381400652228,0.5342646680511931,0.35314888855478155,0.008918200117402412,2,12
0.05,test:38475,3,2,E_222,Are you exposed to secondhand cigarette smoke on a daily basis?,0.0029077798646927056,0.0,0.06816401008859417,0.0746,2,0.03394692569131863,0.05901043551485263,0.0,0.0,0.0,-0.01952710376680423,0.5603170403309672,0.3734743004934003,0.015700192255066504,2,13
0.05,test:38475,3,2,E_116,Have you had a cold in the last 2 weeks?,0.0031192382720210965,0.0,0.0627794624500844,0.06364999999999998,2,0.01515099712052037,0.060975490922040465,0.0,0.0,0.0,-0.029471853399305706,0.5791129689017654,0.37543935590058813,0.012410452861045355,2,14
0.05,test:38475,3,2,E_194,Have you noticed a high pitched sound when breathing in?,0.00386263409339227,0.0008706298603888066,0.06012009770773592,0.04949999999999999,2,0.0255546225736214,0.0,0.0,0.0,0.0,-0.03594495758450823,0.5687093434486644,0.21009341433551554,0.017295555563170292,2,15
0.05,test:38475,3,2,E_144,Do you have diffuse (widespread) muscle pain?,0.0027285597327285638,0.0,0.07217388752583861,0.08545000000000003,2,0.024274609059507846,0.0,0.0,0.0,0.0,-0.03664896501727069,0.569989356962778,0.12733125846945348,0.00814398595890063,2,16
0.05,test:38475,3,2,E_105,Have you ever had a heart attack or do you have angina (chest pain)?,0.005937081858969462,0.0,0.07630968026038898,0.07445000000000002,2,0.016776945056790504,0.0,0.0,0.0,0.0,-0.04077268021876523,0.5774870209654953,0.25243163244079125,0.08677683638533028,2,17
0.05,test:38475,3,2,E_70,Are you significantly overweight compared to people of the same height as you?,0.006175902762889818,0.0,0.08315810199483502,0.10594999999999999,2,0.016476002809553525,0.0,0.0,0.0,0.0,-0.04093819845474556,0.5777879632127323,0.2121464560031358,0.11912091602403194,2,18
0.05,test:38475,3,2,E_151,Do you have swelling in one or more areas of your body?,0.011371490473487955,0.0,0.1063048587160439,0.09360000000000002,2,0.013415793699387724,0.0,0.0,0.0,0.0,-0.042621313465336756,0.5808481723228981,0.1932742397666702,0.08537666341974369,2,19
0.05,test:38475,3,2,E_104,Do you have high blood pressure or do you take medications to treat high blood pressure?,0.005300117909545432,0.0,0.0729666592843576,0.0776,2,0.004111852612484923,0.0029641214440540575,0.0,0.0,0.0,-0.04714565677432248,0.5901521134098009,0.3174279864226017,0.08388178513115362,2,20
0.05,test:38475,4,3,E_125,Have you ever been diagnosed with gastroesophageal reflux?,0.0029981357796108332,0.0,0.05450505064971045,0.04830000000000001,2,0.10557012013820549,0.10748320995397043,0.0,0.0,0.0,0.029560208066807106,0.2452154645951914,0.6825259747311184,0.0032518964646711425,2,1
0.05,test:38475,4,3,E_226,Are you more likely to develop common allergies than the general population?,0.0036577890408743263,0.0014650221926801113,0.08096421561874174,0.08725000000000005,2,0.09500438612601886,0.12064220236807222,0.0,0.0,0.0,0.026380852842924823,0.255781198607378,0.6956849671452202,0.006935904123524459,2,2
0.05,test:38475,4,3,E_50,Have you had significantly increased sweating?,0.004746194216049271,0.0,0.08275602321623424,0.11709999999999998,2,0.12326719769657452,0.0,0.0,0.0,0.0,0.017796958733115986,0.22751838703682237,0.5159834324028306,0.03388773474771672,2,3
0.05,test:38475,4,3,E_82,Do you feel lightheaded and dizzy or do you feel like you are about to faint?,0.0034899988924090852,0.0,0.07129931763785564,0.08279999999999998,2,0.09253462337134571,0.07571430491937015,0.0,0.0,0.0,0.016036903838114167,0.25825096136205117,0.6507570696965181,0.03799852070512732,2,4
0.05,test:38475,4,3,E_89,Do you constantly feel fatigued or do you have non-restful sleep?,0.005232896640590234,0.0,0.06876092761474893,0.08645000000000003,2,0.07382782555425277,0.11659341117422106,0.0,0.0,0.0,0.013923986289683235,0.2769577591791441,0.6916361759513691,0.057057921468437085,2,5
0.05,test:38475,4,3,E_53,"Do you have pain somewhere, related to your reason for consulting?",0.04693981362100763,0.0009751918889721461,0.19653221969275664,0.73285,2,0.1325697209435741,0.03374410197094446,0.0,0.0,0.02,0.009662166913154652,0.21821586378982277,0.6087868667480925,0.2141057663026544,2,6
0.05,test:38475,4,3,E_91,Do you have a fever (either felt or measured with a thermometer)?,0.00784251821336468,0.0,0.10348308362688557,0.19689999999999996,2,0.05964924217577394,0.06469273233822637,0.0,0.0,0.0,-0.004254370335679061,0.29113634255762294,0.6397354971153744,0.015588028318448284,2,7
0.05,test:38475,4,3,E_162,Have you had an involuntary weight loss over the last 3 months?,0.0029274251191447886,0.0,0.05464515974442119,0.050350000000000006,2,0.05733502308920396,0.04642707647025701,0.0,0.0,0.0,-0.009180322006886413,0.2934505616441929,0.621469841247405,0.004599621327204054,2,8
0.05,test:38475,4,3,E_79,Do you smoke cigarettes?,0.014372621891018289,0.0,0.11916390985430717,0.27725,2,0.0490416326962288,0.04205917133623871,0.0,0.0,0.0,-0.014615267749826417,0.3017439520371681,0.6171019361133867,0.04552879586214236,2,9
0.05,test:38475,4,3,E_218,Do you have symptoms that are increased with physical exertion but alleviated with rest?,0.004643207175675457,0.0,0.06654714689269799,0.06674999999999998,2,0.024949534777342464,0.07039921886593847,0.0,0.0,0.0,-0.02219791209927395,0.3258360499560544,0.6454419836430865,0.020489210427906898,2,10
0.05,test:38475,4,3,E_148,Are you feeling nauseous or do you feel like vomiting?,0.0062404458462459456,0.0,0.07465020061476492,0.09940000000000004,2,0.025665735721873306,0.0,0.0,0.0,0.0,-0.035883845352969686,0.3251198490115236,0.385631825423144,0.05460102664320929,2,11
0.05,test:38475,4,3,E_222,Are you exposed to secondhand cigarette smoke on a daily basis?,0.002918879967643506,0.0,0.06816401008859417,0.0746,2,0.0,0.02235437439303989,0.0,0.0,0.0,-0.045529125121392025,0.3561570312003761,0.5973971391701879,0.004493001009448439,2,12
0.05,test:38475,4,3,E_69,Do you have diabetes?,0.0051571073221075014,0.0,0.077172543297279,0.08699999999999997,2,0.004259607031322055,0.0029420617694994045,0.0,0.0,0.0,-0.04706880377887299,0.3465259777020748,0.5779848265466474,0.03661049776287196,2,13
0.05,test:38475,4,3,E_104,Do you have high blood pressure or do you take medications to treat high blood pressure?,0.0054860566826272494,0.0,0.0729666592843576,0.0776,2,0.003969836219622991,0.0027076387408789815,0.0,0.0,0.0,-0.04727506233103156,0.3468157485137739,0.577750403518027,0.0346253354987848,2,14
0.05,test:38475,4,3,E_116,Have you had a cold in the last 2 weeks?,0.0031337162267824903,0.0,0.0627794624500844,0.06364999999999998,2,0.0,0.012196402250286842,0.0,0.0,0.0,-0.047560719549942634,0.3634482824902592,0.5872391670274348,0.003845368580631897,2,15
0.05,test:38475,4,3,E_123,Do you have a chronic obstructive pulmonary disease (COPD)?,0.0045358708791054525,0.0,0.07057955019437906,0.06899999999999995,2,0.0007867077835206904,0.00032095149269639744,0.0,0.0,0.0,-0.04950312042052434,0.3499988769498762,0.5753637162698444,0.005250477604787871,2,16
0.05,test:38475,4,3,E_118,Have you ever had pneumonia?,0.0031461279341690185,0.0,0.06102226604924448,0.05554999999999999,2,0.00031625624994591206,0.0001336912295242243,0.0,0.0,0.0,-0.04979932081662491,0.35046932848345097,0.5751764560066722,0.003261593647377118,2,17
0.05,test:38475,4,3,E_105,Have you ever had a heart attack or do you have angina (chest pain)?,0.006134040519075401,0.0,0.07630968026038898,0.07445000000000002,2,0.0,0.0,0.0,0.0,0.0,-0.05,0.3538266623163563,0.5283868964932217,0.03645231028357178,2,18
0.05,test:38475,4,3,E_106,Do you have heart failure?,0.002825797292399068,0.0004953016895072396,0.06239269442170509,0.05435000000000001,2,0.0,0.0,0.0,0.0,0.0,-0.05,0.48268260609134545,0.1889387878287003,0.005771692148212026,2,19
0.05,test:38475,4,3,E_124,Do you have asthma or have you ever had to use a bronchodilator in the past?,0.010081546057652324,0.0,0.11268898668032815,0.15359999999999996,2,0.0,0.0,0.0,0.0,0.0,-0.05,0.45023957012518645,0.3855725888063144,0.011571384515082047,2,20
0.05,test:38475,5,4,E_226,Are you more likely to develop common allergies than the general population?,0.0034023680648801458,0.0014608915165091885,0.08096421561874174,0.08725000000000005,2,0.06469854767799349,0.07572230124537405,0.0,0.0,0.0,0.0007286614719712245,0.17976234926938184,0.7591867974029225,0.005092951091224534,2,1
0.05,test:38475,5,4,E_89,Do you constantly feel fatigued or do you have non-restful sleep?,0.005385691053523822,0.0,0.06876092761474893,0.08645000000000003,2,0.048338061618243805,0.08487753249874042,0.0,0.0,0.0,-0.006438559610217824,0.19612283532913152,0.7683420286562889,0.03076100897274126,2,2
0.05,test:38475,5,4,E_91,Do you have a fever (either felt or measured with a thermometer)?,0.007906519815847224,0.0,0.10348308362688557,0.19689999999999996,2,0.054877378200836796,0.057290496411721015,0.0,0.0,0.0,-0.008359342707195558,0.18958351874653853,0.7407549925692695,0.015242334996210104,2,3
0.05,test:38475,5,4,E_162,Have you had an involuntary weight loss over the last 3 months?,0.002959800597268303,0.0,0.05464515974442119,0.050350000000000006,2,0.05595428832465124,0.043449664599611304,0.0,0.0,0.0,-0.010535208501519552,0.1885066086227241,0.7269141607571598,0.0035903063887893338,2,4
0.05,test:38475,5,4,E_82,Do you feel lightheaded and dizzy or do you feel like you are about to faint?,0.0036120837618054402,0.0,0.07129931763785564,0.08279999999999998,2,0.05073183179522453,0.023493915351042838,0.0,0.0,0.0,-0.01739870944241794,0.1937290651521508,0.7069584115085913,0.02654936104157408,2,5
0.05,test:38475,5,4,E_53,"Do you have pain somewhere, related to your reason for consulting?",0.04622729306983364,0.0010930780712218938,0.19653221969275664,0.73285,2,0.0909273014863698,0.002540748921277425,0.0,0.0,0.02,-0.019481834398241128,0.15353359546100553,0.6860052450788259,0.13599231687021415,2,6
0.05,test:38475,5,4,E_50,Have you had significantly increased sweating?,0.004840399731905642,0.0,0.08275602321623424,0.11709999999999998,2,0.03343768790403473,0.0,0.0,0.0,0.0,-0.0316092716527809,0.2110232090433406,0.46004096022688856,0.008589343295927539,2,7
0.05,test:38475,5,4,E_218,Do you have symptoms that are increased with physical exertion but alleviated with rest?,0.004729455304571029,0.0,0.06654714689269799,0.06674999999999998,2,0.0,0.045720021281620116,0.0,0.0,0.0,-0.04085599574367598,0.2505192207819435,0.7291845174391686,0.006139913264431694,2,8
0.05,test:38475,5,4,E_79,Do you smoke cigarettes?,0.014065077881665555,0.0,0.11916390985430717,0.27725,2,0.011672596496510368,0.009098045625735796,0.0,0.0,0.0,-0.04176046280177214,0.23278830045086496,0.6925625417832842,0.01228246655886978,2,9
0.05,test:38475,5,4,E_116,Have you had a cold in the last 2 weeks?,0.0029956256550401905,0.0,0.0627794624500844,0.06364999999999998,2,0.0,0.02511898136397439,0.0,0.0,0.0,-0.04497620372720512,0.27275844856868,0.7085834775215228,0.0031696241736827975,2,10
0.05,test:38475,5,4,E_69,Do you have diabetes?,0.005248290339443185,0.0,0.077172543297279,0.08699999999999997,2,0.0016978777033511416,0.0008264774663354624,0.0,0.0,0.0,-0.04890087176988978,0.2427630192440242,0.6842909736238839,0.009911798173914738,2,11
0.05,test:38475,5,4,E_104,Do you have high blood pressure or do you take medications to treat high blood pressure?,0.005601749227222452,0.0,0.0729666592843576,0.0776,2,0.001559578623389013,0.0007591843181238289,0.0,0.0,0.0,-0.04899039489351128,0.24290131832398631,0.6842236804756723,0.009218708023672145,2,12
0.05,test:38475,5,4,E_222,Are you exposed to secondhand cigarette smoke on a daily basis?,0.002916520629093866,0.0,0.06816401008859417,0.0746,2,0.0,0.0031523251701226496,0.0,0.0,0.0,-0.04936953496597547,0.26565385226940813,0.6866168213276711,0.0034555623586987098,2,13
0.05,test:38475,5,4,E_123,Do you have a chronic obstructive pulmonary disease (COPD)?,0.004583083768505136,0.0,0.07057955019437906,0.06899999999999995,2,0.0004665049635512175,0.00021609573441705443,0.0,0.0,0.0,-0.04970020312316342,0.2439943919838241,0.6836805918919655,0.003917736717821611,2,14
0.05,test:38475,5,4,E_118,Have you ever had pneumonia?,0.0029692609474022413,0.0,0.06102226604924448,0.05554999999999999,2,0.00016785973185137748,8.448957903006704e-05,0.0,0.0,0.0,-0.04989077923167573,0.24429303721552395,0.6835489857365785,0.0026661908353314587,2,15
0.05,test:38475,5,4,E_105,Have you ever had a heart attack or do you have angina (chest pain)?,0.006265784162907462,0.0,0.07630968026038898,0.07445000000000002,2,0.0,0.0,0.0,0.0,0.0,-0.05,0.2958186448379137,0.546055607992537,0.008400029492083252,2,16
