case_id,turn_index,root_evidence_id,question_en,was_requested,source_tag_text,source_tags,score,notebook13_score_norm,graph_information_gain_norm,disease_specific_support_norm,disease_specific_support_log_odds,support_pathology,support_active_weight,rare_support_candidate,safety_recovery_candidate,base_rank,graph_rank,advisory_rank,information_gain,split_balance
test:95923,2,E_116,Have you had a cold in the last 2 weeks?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.5852,0.8187,0.5378,0.2235,2.905,Bronchospasm / acute asthma exacerbation,0.2398,False,False,6.0,7,6,0.1714,0.3762
test:95923,2,E_224,Do you have family members who have had lung cancer?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5725,0.7507,0.1214,1.0,13.4103,Pulmonary neoplasm,0.0319,True,True,12.0,7,7,0.0387,0.0436
test:95923,2,E_226,Are you more likely to develop common allergies than the general population?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.5487,0.7839,0.4926,0.1869,2.4295,Bronchospasm / acute asthma exacerbation,0.2398,False,False,11.0,9,8,0.157,0.3539
test:95923,2,E_201,Do you have a cough?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.5211,0.6746,0.4998,0.0722,0.9384,Bronchospasm / acute asthma exacerbation,0.2398,False,False,14.0,3,9,0.1593,0.7819
test:95923,2,E_45,Have you been coughing up blood?,False,v13_base,"[""v13_base""]",0.5158,0.8354,0.3401,0.1759,2.2867,Pulmonary neoplasm,0.0319,False,False,4.0,10,10,0.1084,0.1969
test:95923,2,E_222,Are you exposed to secondhand cigarette smoke on a daily basis?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.5137,0.742,0.4324,0.1835,2.3861,Bronchospasm / acute asthma exacerbation,0.2398,False,False,13.0,12,11,0.1378,0.3502
test:95923,2,E_191,Are you a former smoker?,False,v13_base,"[""v13_base""]",0.4792,0.8255,0.1534,0.3205,4.166,Pulmonary neoplasm,0.0319,False,False,5.0,12,12,0.0489,0.0525
test:95923,3,E_201,Do you have a cough?,True,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.6226,0.8389,0.526,0.0722,0.9384,Bronchospasm / acute asthma exacerbation,0.2794,False,False,6.0,2,1,0.156,0.9918
test:95923,3,E_5,Have you ever had fluid in your lungs?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.6081,0.799,0.1733,1.0,13.631,Acute pulmonary edema,0.0316,True,True,9.0,2,2,0.0514,0.0523
test:95923,3,E_8,Do you currently undergo dialysis?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5867,0.7637,0.1531,1.0,13.5311,Acute pulmonary edema,0.0316,True,True,13.0,3,3,0.0454,0.0473
test:95923,3,E_67,Do you have bouts of choking or shortness of breath that wake you up at night?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5849,0.7608,0.1514,1.0,13.5218,Acute pulmonary edema,0.0316,True,True,14.0,4,4,0.0449,0.0469
test:95923,3,E_79,Do you smoke cigarettes?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.5838,1.0,0.3891,0.0954,1.2399,Pulmonary neoplasm,0.0318,False,False,1.0,18,5,0.1154,0.1745
test:95923,3,E_217,Are your symptoms worse when lying down and alleviated while sitting up?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.5752,0.8969,0.4164,0.2252,2.9273,Pericarditis,0.0965,False,False,4.0,17,6,0.1235,0.2247
test:95923,3,E_224,Do you have family members who have had lung cancer?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.562,0.7212,0.1328,1.0,13.4103,Pulmonary neoplasm,0.0318,True,True,16.0,7,7,0.0394,0.0421
test:95923,3,E_45,Have you been coughing up blood?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.5511,0.8036,0.4683,0.1453,1.8891,Bronchiectasis,0.2688,False,False,8.0,12,8,0.1389,0.4335
test:95923,3,E_106,Do you have heart failure?,False,v13_base,"[""v13_base""]",0.5468,0.8811,0.3506,0.2413,3.1367,Acute pulmonary edema,0.0316,False,False,5.0,9,9,0.104,0.1442
test:95923,3,E_222,Are you exposed to secondhand cigarette smoke on a daily basis?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.5449,0.7711,0.4855,0.1835,2.3861,Bronchospasm / acute asthma exacerbation,0.2794,False,False,12.0,13,10,0.144,0.3981
test:95923,3,E_218,Do you have symptoms that are increased with physical exertion but alleviated with rest?,False,v13_base,"[""v13_base""]",0.5237,0.9238,0.234,0.203,2.6392,Acute pulmonary edema,0.0316,False,False,3.0,11,11,0.0694,0.0886
test:95923,3,E_151,Do you have swelling in one or more areas of your body?,False,v13_base,"[""v13_base""]",0.5208,0.9302,0.2279,0.1947,2.5307,Acute pulmonary edema,0.0316,False,False,2.0,12,12,0.0676,0.0632
test:95923,4,E_5,Have you ever had fluid in your lungs?,True,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5802,0.7402,0.1676,1.0,13.631,Acute pulmonary edema,0.0312,True,True,3.0,1,1,0.0461,0.0517
test:95923,4,E_151,Do you have swelling in one or more areas of your body?,False,v13_base,"[""v13_base""]",0.5744,1.0,0.3022,0.1947,2.5307,Acute pulmonary edema,0.0312,False,False,1.0,2,2,0.0831,0.0996
test:95923,4,E_8,Do you currently undergo dialysis?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5599,0.7072,0.148,1.0,13.5311,Acute pulmonary edema,0.0312,True,True,4.0,3,3,0.0407,0.0468
test:95923,4,E_67,Do you have bouts of choking or shortness of breath that wake you up at night?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5583,0.7046,0.1465,1.0,13.5218,Acute pulmonary edema,0.0312,True,True,5.0,4,4,0.0403,0.0463
test:95923,4,E_106,Do you have heart failure?,False,v13_base,"[""v13_base""]",0.4989,0.8171,0.2884,0.2413,3.1367,Acute pulmonary edema,0.0312,False,False,2.0,5,5,0.0793,0.1089
test:95923,4,E_64,Do you feel out of breath with minimal physical effort?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.4942,0.5816,0.1149,1.0,13.3242,Myocarditis,0.0311,True,True,10.0,6,6,0.0316,0.0377
test:95923,4,E_0,Have you recently had a viral infection?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.4841,0.6573,0.4422,0.2556,3.3227,Guillain-Barré syndrome,0.129,False,False,8.0,13,7,0.1216,0.2658
test:95923,4,E_63,Do you have difficulty articulating words/speaking?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.4732,0.426,0.28,1.0,13.5284,Myasthenia gravis,0.0767,True,True,16.0,8,8,0.077,0.1145
test:95923,4,E_52,Do you have the perception of seeing two images of a single object seen overlapping or adjacent to each other (double vision)?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.4711,0.4211,0.2807,1.0,13.5307,Myasthenia gravis,0.0767,True,True,18.0,9,9,0.0772,0.1147
test:95923,4,E_193,"Do you have annoying muscle spasms in your face, neck or any other part of your body?",False,graph_ig+rare_support,"[""graph_ig"", ""rare_support""]",0.4276,0.0,0.46,1.0,13.407,Acute dystonic reactions,0.245,True,False,,8,10,0.1265,0.3262
test:95923,4,E_168,Do you have trouble keeping your tongue in your mouth?,False,graph_ig+rare_support,"[""graph_ig"", ""rare_support""]",0.4264,0.0,0.456,1.0,13.4003,Acute dystonic reactions,0.245,True,False,,9,11,0.1254,0.3241
test:95923,4,E_192,Do you feel that muscle spasms or soreness in your neck are keeping you from turning your head to one side?,False,graph_ig+rare_support,"[""graph_ig"", ""rare_support""]",0.4262,0.0,0.4553,1.0,13.3991,Acute dystonic reactions,0.245,True,False,,10,12,0.1252,0.3237
test:95923,5,E_63,Do you have difficulty articulating words/speaking?,True,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.7031,0.9795,0.217,1.0,13.5284,Myasthenia gravis,0.0542,True,True,3.0,1,1,0.0737,0.0809
test:95923,5,E_52,Do you have the perception of seeing two images of a single object seen overlapping or adjacent to each other (double vision)?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.6973,0.9661,0.2175,1.0,13.5307,Myasthenia gravis,0.0542,True,True,5.0,2,2,0.0739,0.0811
test:95923,5,E_0,Have you recently had a viral infection?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.6638,0.9863,0.5125,0.2556,3.3227,Guillain-Barré syndrome,0.2081,False,False,2.0,10,3,0.1741,0.4069
test:95923,5,E_64,Do you feel out of breath with minimal physical effort?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.6586,0.8718,0.2249,1.0,13.3242,Myocarditis,0.0834,True,True,10.0,4,4,0.0764,0.1008
test:95923,5,E_172,Do you have a hard time opening/raising one or both eyelids?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.6541,0.9567,0.4586,0.2893,3.7608,Acute dystonic reactions,0.3626,False,False,6.0,9,5,0.1558,0.5108
test:95923,5,E_28,Are there any members of your family who have been diagnosed myasthenia gravis?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.6478,0.8773,0.184,1.0,13.392,Myasthenia gravis,0.0542,True,True,9.0,6,6,0.0625,0.0706
test:95923,5,E_53,"Do you have pain somewhere, related to your reason for consulting?",False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.6236,0.6637,1.0,0.0208,0.271,Panic attack,0.0964,False,False,17.0,1,7,0.3397,0.708
test:95923,5,E_84,Do you feel weakness in both arms and/or both legs?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.6178,0.8568,0.5222,0.3187,4.1429,Guillain-Barré syndrome,0.2081,False,False,11.0,11,8,0.1774,0.3799
test:95923,5,E_155,"Do you feel your heart is beating fast (racing), irregularly (missing a beat) or do you feel palpitations?",False,v13_base,"[""v13_base""]",0.6012,0.9706,0.4045,0.1884,2.4488,Panic attack,0.0964,False,False,4.0,9,9,0.1374,0.2567
test:95923,5,E_90,Do your symptoms of muscle weakness increase with fatigue and/or stress?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5808,0.7595,0.1345,1.0,13.1193,Myasthenia gravis,0.0542,True,True,14.0,10,10,0.0457,0.0537
test:95923,5,E_218,Do you have symptoms that are increased with physical exertion but alleviated with rest?,False,v13_base,"[""v13_base""]",0.5669,1.0,0.2705,0.1816,2.3608,Myocarditis,0.0834,False,False,1.0,11,11,0.0919,0.1294
test:95923,5,E_38,Do you have pain or weakness in your jaw?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5621,0.6844,0.1878,1.0,13.4095,Myasthenia gravis,0.0542,True,True,15.0,12,12,0.0638,0.0718
test:95923,6,E_64,Do you feel out of breath with minimal physical effort?,True,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.6393,0.7882,0.2801,1.0,13.3242,Myocarditis,0.1208,True,True,7.0,1,1,0.111,0.1459
test:95923,6,E_0,Have you recently had a viral infection?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.622,0.8928,0.5122,0.2556,3.3227,Guillain-Barré syndrome,0.1719,False,False,5.0,9,2,0.203,0.4103
test:95923,6,E_196,Have you had surgery within the last month?,False,v13_base,"[""v13_base""]",0.607,1.0,0.2985,0.3314,4.3076,Pulmonary embolism,0.0213,False,False,1.0,3,3,0.1183,0.1608
test:95923,6,E_155,"Do you feel your heart is beating fast (racing), irregularly (missing a beat) or do you feel palpitations?",False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.597,0.956,0.405,0.1884,2.4488,Panic attack,0.0837,False,False,2.0,16,4,0.1605,0.279
test:95923,6,E_34,Do you have an active cancer?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5539,0.7265,0.0961,1.0,13.4207,Pulmonary embolism,0.0213,True,True,10.0,5,5,0.0381,0.0289
test:95923,6,E_218,Do you have symptoms that are increased with physical exertion but alleviated with rest?,False,v13_base,"[""v13_base""]",0.5405,0.9002,0.325,0.1816,2.3608,Myocarditis,0.1208,False,False,4.0,6,6,0.1288,0.1782
test:95923,6,E_110,Have you been unable to move or get up for more than 3 consecutive days within the last 4 weeks?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5343,0.6896,0.0855,1.0,13.319,Pulmonary embolism,0.0213,True,True,13.0,7,7,0.0339,0.0261
test:95923,6,E_81,Do you suffer from chronic anxiety?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5114,0.5015,0.2927,1.0,13.5299,Panic attack,0.0837,True,True,18.0,8,8,0.116,0.126
test:95923,6,E_175,"Have you noticed any new fatigue, generalized and vague discomfort, diffuse (widespread) muscle aches or a change in your general well-being related to your consultation today?",False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.5103,0.7478,0.3866,0.2419,3.1441,Pneumonia,0.1207,False,False,9.0,18,9,0.1532,0.2872
test:95923,6,E_217,Are your symptoms worse when lying down and alleviated while sitting up?,False,v13_base,"[""v13_base""]",0.5082,0.8438,0.2935,0.1998,2.5973,Myocarditis,0.1208,False,False,6.0,10,10,0.1163,0.1517
test:95923,6,E_151,Do you have swelling in one or more areas of your body?,False,v13_base,"[""v13_base""]",0.4992,0.9411,0.1347,0.1909,2.4822,Pulmonary embolism,0.0213,False,False,3.0,11,11,0.0534,0.0385
test:95923,6,E_129,"Do you have any lesions, redness or problems on your skin that you believe are related to the condition you are consulting for?",False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.4827,0.6009,0.6177,0.1497,1.9459,Pneumonia,0.1207,False,False,15.0,8,12,0.2448,0.2791
test:95923,7,E_129,"Do you have any lesions, redness or problems on your skin that you believe are related to the condition you are consulting for?",True,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.7074,0.9928,0.7927,0.1418,1.8438,SLE,0.126,False,False,2.0,1,1,0.2122,0.341
test:95923,7,E_196,Have you had surgery within the last month?,False,v13_base,"[""v13_base""]",0.6518,1.0,0.477,0.3314,4.3076,Pulmonary embolism,0.0851,False,False,1.0,2,2,0.1277,0.1623
test:95923,7,E_151,Do you have swelling in one or more areas of your body?,False,graph_ig+v13_base,"[""graph_ig"", ""v13_base""]",0.6393,0.9412,0.6104,0.1909,2.4822,Pulmonary embolism,0.0851,False,False,3.0,10,3,0.1634,0.2497
test:95923,7,E_34,Do you have an active cancer?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.6122,0.7244,0.2988,1.0,13.4207,Pulmonary embolism,0.0851,True,True,5.0,4,4,0.08,0.1151
test:95923,7,E_102,Are you consulting because you have high blood pressure?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5889,0.6549,0.3179,1.0,13.2883,SLE,0.126,True,True,13.0,5,5,0.0851,0.1469
test:95923,7,E_110,Have you been unable to move or get up for more than 3 consecutive days within the last 4 weeks?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5857,0.6872,0.2645,1.0,13.319,Pulmonary embolism,0.0851,True,True,9.0,6,6,0.0708,0.104
test:95923,7,E_206,Do you have painful mouth ulcers or sores?,False,rare_support+safety_recovery+v13_base,"[""rare_support"", ""safety_recovery"", ""v13_base""]",0.5666,0.5756,0.3646,1.0,13.4016,SLE,0.126,True,True,16.0,7,7,0.0976,0.1645
