dataset_name,case_id,budget,split,workup_id,pool_miss_label,current_candidate_pool_size,num_questions,branch_triggered,branch_count,resolver_margin,confidence,weak_confidence,low_resolver_margin,small_pool
ddxplus,test:106119,5,train,ddxplus|test:106119|5,0,8,5.0,True,1,1.503013096561118,0.999112904071808,0,0,0
ddxplus,test:106119,10,train,ddxplus|test:106119|10,0,8,8.0,True,2,2.5270310760168244,0.999112904071808,0,0,0
ddxplus,test:106119,15,train,ddxplus|test:106119|15,0,8,9.0,True,2,2.1420949464587435,0.9999997615814208,0,0,0
ddxplus,test:64339,5,train,ddxplus|test:64339|5,0,8,5.0,False,0,1.0693466040022956,0.3461374640464782,1,0,0
ddxplus,test:64339,10,train,ddxplus|test:64339|10,0,8,10.0,False,0,0.9471663475048472,0.2493253201246261,1,0,0
ddxplus,test:64339,15,train,ddxplus|test:64339|15,0,8,15.0,False,0,0.3242071939017992,0.1076211854815483,1,0,0
ddxplus,test:107429,5,train,ddxplus|test:107429|5,0,8,5.0,False,0,0.3211769956446302,0.9797040224075316,0,0,0
ddxplus,test:107429,10,train,ddxplus|test:107429|10,0,8,9.0,True,2,2.094223838681436,0.9797040224075316,0,0,0
ddxplus,test:107429,15,train,ddxplus|test:107429|15,0,8,12.0,True,2,2.310658556952485,0.9607170820236206,0,0,0
ddxplus,test:116148,5,train,ddxplus|test:116148|5,0,8,5.0,False,0,0.282755949348211,0.2185884267091751,1,0,0
ddxplus,test:116148,10,train,ddxplus|test:116148|10,1,8,10.0,False,0,0.9526315167255436,0.5144731402397156,1,0,0
ddxplus,test:116148,15,train,ddxplus|test:116148|15,1,8,15.0,False,0,0.1669279138738246,0.1283958256244659,1,1,0
ddxplus,test:31708,5,train,ddxplus|test:31708|5,1,8,5.0,False,0,0.8312563059655611,0.227080151438713,1,0,0
ddxplus,test:31708,10,train,ddxplus|test:31708|10,0,8,10.0,False,0,0.6919849746571671,0.1719868630170822,1,0,0
ddxplus,test:31708,15,train,ddxplus|test:31708|15,1,8,15.0,False,0,0.2765909609198569,0.4474027454853058,1,0,0
ddxplus,test:88992,5,test,ddxplus|test:88992|5,0,8,5.0,True,1,1.7027897002857804,0.9998238682746888,0,0,0
ddxplus,test:88992,10,test,ddxplus|test:88992|10,0,8,8.0,True,2,0.9284081523065986,0.9999995231628418,0,0,0
ddxplus,test:88992,15,test,ddxplus|test:88992|15,0,8,5.0,False,0,1.1169532085654963,0.9999995231628418,0,0,0
ddxplus,test:82573,5,train,ddxplus|test:82573|5,0,8,5.0,False,0,0.9605304639519192,0.2699286639690399,1,0,0
ddxplus,test:82573,10,train,ddxplus|test:82573|10,1,8,10.0,False,0,1.1154269773272223,0.2505183219909668,1,0,0
ddxplus,test:82573,15,train,ddxplus|test:82573|15,1,8,15.0,False,0,0.070835067007396,0.1691499054431915,1,1,0
ddxplus,test:100261,5,test,ddxplus|test:100261|5,1,8,5.0,False,0,0.8931067051246662,0.1933950185775756,1,0,0
ddxplus,test:100261,10,test,ddxplus|test:100261|10,1,8,10.0,False,0,0.2837500231528902,0.1286977082490921,1,0,0
ddxplus,test:100261,15,test,ddxplus|test:100261|15,1,8,15.0,False,0,1.153650128091218,0.0912724584341049,1,0,0
ddxplus,test:101299,5,train,ddxplus|test:101299|5,0,8,3.0,False,0,1.2755430496513962,0.9999971389770508,0,0,0
ddxplus,test:101299,10,train,ddxplus|test:101299|10,0,8,4.0,False,0,1.2916465260812708,0.9999971389770508,0,0,0
ddxplus,test:101299,15,train,ddxplus|test:101299|15,0,8,9.0,True,2,2.877986104349852,0.9999454021453856,0,0,0
ddxplus,test:25839,5,train,ddxplus|test:25839|5,0,8,3.0,False,0,1.2379102397837802,0.9892339706420898,0,0,0
ddxplus,test:25839,10,train,ddxplus|test:25839|10,0,8,4.0,False,0,0.945240684661284,0.9959596991539,0,0,0
ddxplus,test:25839,15,train,ddxplus|test:25839|15,0,8,5.0,False,0,0.962772668798726,0.9995699524879456,0,0,0
ddxplus,test:105918,5,validate,ddxplus|test:105918|5,0,8,3.0,False,0,1.0608610784031696,0.9999412298202516,0,0,0
ddxplus,test:105918,10,validate,ddxplus|test:105918|10,0,8,4.0,False,0,1.102588327031226,0.9999412298202516,0,0,0
ddxplus,test:105918,15,validate,ddxplus|test:105918|15,0,8,5.0,False,0,1.1851311396924504,0.9999412298202516,0,0,0
ddxplus,test:64224,5,train,ddxplus|test:64224|5,0,8,5.0,False,0,0.7086727317897821,0.5031859874725342,1,0,0
ddxplus,test:64224,10,train,ddxplus|test:64224|10,0,8,10.0,False,0,0.9510037378125852,0.2274233102798462,1,0,0
ddxplus,test:64224,15,train,ddxplus|test:64224|15,0,8,15.0,False,0,0.4970802590416077,0.4208854436874389,1,0,0
ddxplus,test:77547,5,train,ddxplus|test:77547|5,0,8,5.0,False,0,1.5882033735513688,0.6091524958610535,1,0,0
ddxplus,test:77547,10,train,ddxplus|test:77547|10,0,8,10.0,False,0,0.9737211527100592,0.5143496990203857,1,0,0
ddxplus,test:77547,15,train,ddxplus|test:77547|15,0,8,15.0,False,0,1.065367939731708,0.1621988266706466,1,0,0
ddxplus,test:12095,5,train,ddxplus|test:12095|5,0,8,5.0,True,1,0.2462527969398804,0.8829114437103271,0,1,0
ddxplus,test:12095,10,train,ddxplus|test:12095|10,0,8,10.0,False,0,0.9023810622073528,0.7919926643371582,0,0,0
ddxplus,test:12095,15,train,ddxplus|test:12095|15,0,8,11.0,True,2,1.3995560606113786,0.9781489372253418,0,0,0
ddxplus,test:20706,5,train,ddxplus|test:20706|5,0,8,3.0,False,0,1.0066063013342144,0.9830198884010316,0,0,0
ddxplus,test:20706,10,train,ddxplus|test:20706|10,0,8,4.0,False,0,1.0308825550426133,0.998238205909729,0,0,0
ddxplus,test:20706,15,train,ddxplus|test:20706|15,0,8,5.0,False,0,1.0425535788874336,0.998238205909729,0,0,0
ddxplus,test:81042,5,test,ddxplus|test:81042|5,0,8,5.0,False,0,1.0784701971146995,0.61419677734375,1,0,0
ddxplus,test:81042,10,test,ddxplus|test:81042|10,0,8,10.0,True,2,1.7546476313039454,0.8978157043457031,0,0,0
ddxplus,test:81042,15,test,ddxplus|test:81042|15,0,8,10.0,True,2,0.3671476313039448,0.8978157043457031,0,0,0
ddxplus,test:67442,5,test,ddxplus|test:67442|5,0,8,4.0,False,0,0.9317874507090428,0.9854055643081664,0,0,0
ddxplus,test:67442,10,test,ddxplus|test:67442|10,0,8,9.0,True,2,0.4120478104152782,0.9932505488395692,0,0,0
ddxplus,test:67442,15,test,ddxplus|test:67442|15,0,8,9.0,True,2,0.621432717286031,0.9854055643081664,0,0,0
ddxplus,test:26095,5,train,ddxplus|test:26095|5,0,8,5.0,False,0,1.184595159673925,0.4768680036067962,1,0,0
ddxplus,test:26095,10,train,ddxplus|test:26095|10,0,8,10.0,False,0,1.1120639062691866,0.4727427363395691,1,0,0
ddxplus,test:26095,15,train,ddxplus|test:26095|15,0,8,7.0,False,0,1.1270209135482336,0.9874498844146729,0,0,0
ddxplus,test:76123,5,test,ddxplus|test:76123|5,1,8,5.0,False,0,0.5974531275556869,0.109631672501564,1,0,0
ddxplus,test:76123,10,test,ddxplus|test:76123|10,1,8,10.0,False,0,0.2982718829333769,0.1423010230064392,1,0,0
ddxplus,test:76123,15,test,ddxplus|test:76123|15,0,8,14.0,False,0,1.2283191776802256,0.9999827146530152,0,0,0
ddxplus,test:75422,5,train,ddxplus|test:75422|5,1,8,5.0,False,0,0.1168310598795108,0.5976381301879883,1,1,0
ddxplus,test:75422,10,train,ddxplus|test:75422|10,1,8,10.0,False,0,0.2662249742310179,0.2978070378303528,1,0,0
ddxplus,test:75422,15,train,ddxplus|test:75422|15,0,8,15.0,False,0,1.1230577385692309,0.8379848599433899,0,0,0
ddxplus,test:105429,5,train,ddxplus|test:105429|5,0,8,5.0,False,0,0.3099966481328009,0.2964189946651459,1,0,0
ddxplus,test:105429,10,train,ddxplus|test:105429|10,0,8,10.0,False,0,0.8376237840087835,0.3023125529289245,1,0,0
ddxplus,test:105429,15,train,ddxplus|test:105429|15,0,8,15.0,False,0,0.2464180249295793,0.3023125529289245,1,1,0
ddxplus,test:90737,5,train,ddxplus|test:90737|5,0,8,5.0,False,0,0.7303704568757166,0.9894792437553406,0,0,0
ddxplus,test:90737,10,train,ddxplus|test:90737|10,0,8,9.0,True,2,1.0953704568757163,0.9894792437553406,0,0,0
ddxplus,test:90737,15,train,ddxplus|test:90737|15,0,8,9.0,True,2,1.1553704568757164,0.9894792437553406,0,0,0
ddxplus,test:110464,5,train,ddxplus|test:110464|5,0,8,3.0,False,0,1.530439492628301,1.0,0,0,0
ddxplus,test:110464,10,train,ddxplus|test:110464|10,0,8,4.0,False,0,1.3630914824039917,0.9999998807907104,0,0,0
ddxplus,test:110464,15,train,ddxplus|test:110464|15,0,8,5.0,False,0,1.344467891892955,0.999036431312561,0,0,0
ddxplus,test:63286,5,train,ddxplus|test:63286|5,0,8,5.0,True,1,0.2057491542204546,0.9959964752197266,0,1,0
ddxplus,test:63286,10,train,ddxplus|test:63286|10,0,8,8.0,True,2,0.3969059741885172,0.9959964752197266,0,0,0
ddxplus,test:63286,15,train,ddxplus|test:63286|15,0,8,9.0,True,2,0.1813641396659115,0.969710111618042,0,1,0
ddxplus,test:37864,5,train,ddxplus|test:37864|5,0,8,5.0,False,0,1.21078009093615,0.9882267117500304,0,0,0
ddxplus,test:37864,10,train,ddxplus|test:37864|10,0,8,6.0,False,0,1.241343031289038,0.9882267117500304,0,0,0
ddxplus,test:37864,15,train,ddxplus|test:37864|15,0,8,5.0,False,0,1.21078009093615,0.9882267117500304,0,0,0
ddxplus,test:93489,5,train,ddxplus|test:93489|5,0,8,3.0,False,0,1.295135522431436,0.9999630451202391,0,0,0
ddxplus,test:93489,10,train,ddxplus|test:93489|10,0,8,4.0,False,0,1.3591396107280929,1.0,0,0,0
ddxplus,test:93489,15,train,ddxplus|test:93489|15,0,8,5.0,False,0,1.360799167195709,0.999969482421875,0,0,0
ddxplus,test:107023,5,validate,ddxplus|test:107023|5,0,8,4.0,False,0,0.2627406450266629,0.8908771276473999,0,0,0
ddxplus,test:107023,10,validate,ddxplus|test:107023|10,0,8,8.0,True,2,1.4910739783599964,0.8908771276473999,0,0,0
ddxplus,test:107023,15,validate,ddxplus|test:107023|15,0,8,9.0,True,2,1.221066053754995,0.8908771276473999,0,0,0
ddxplus,test:30019,5,train,ddxplus|test:30019|5,0,8,3.0,False,0,0.9522260115430864,0.9911808371543884,0,0,0
ddxplus,test:30019,10,train,ddxplus|test:30019|10,0,8,4.0,False,0,1.2634854413470054,0.998701810836792,0,0,0
ddxplus,test:30019,15,train,ddxplus|test:30019|15,0,8,5.0,False,0,1.2562658537578066,0.998701810836792,0,0,0
ddxplus,test:130606,5,validate,ddxplus|test:130606|5,1,8,5.0,False,0,0.738885283012495,0.4561206996440887,1,0,0
ddxplus,test:130606,10,validate,ddxplus|test:130606|10,0,8,10.0,True,1,2.1774737005954417,0.9999181032180786,0,0,0
ddxplus,test:130606,15,validate,ddxplus|test:130606|15,0,8,10.0,False,0,1.1267243793150574,0.9995688796043396,0,0,0
ddxplus,test:133658,5,validate,ddxplus|test:133658|5,0,8,5.0,False,0,0.6422958856627927,0.3646838366985321,1,0,0
ddxplus,test:133658,10,validate,ddxplus|test:133658|10,0,8,10.0,True,2,0.1888305667257022,0.8968779444694519,0,1,0
ddxplus,test:133658,15,validate,ddxplus|test:133658|15,0,8,9.0,True,2,0.5474361092264068,0.9389883279800416,0,0,0
ddxplus,test:31107,5,validate,ddxplus|test:31107|5,0,8,5.0,True,1,0.2775153982474698,0.9765529036521912,0,0,0
ddxplus,test:31107,10,validate,ddxplus|test:31107|10,0,8,4.0,False,0,1.3477857616229714,0.9979312419891356,0,0,0
ddxplus,test:31107,15,validate,ddxplus|test:31107|15,0,8,5.0,False,0,1.144206713156803,0.999543070793152,0,0,0
ddxplus,test:16065,5,train,ddxplus|test:16065|5,0,8,5.0,True,1,0.2552037340098456,0.999813973903656,0,0,0
ddxplus,test:16065,10,train,ddxplus|test:16065|10,0,8,8.0,True,2,1.9774880684015337,0.9999983310699464,0,0,0
ddxplus,test:16065,15,train,ddxplus|test:16065|15,0,8,9.0,True,2,1.5483170587864898,0.9999992847442628,0,0,0
ddxplus,test:50247,5,test,ddxplus|test:50247|5,0,8,3.0,False,0,0.96892930617254,0.9999403953552246,0,0,0
ddxplus,test:50247,10,test,ddxplus|test:50247|10,0,8,4.0,False,0,1.2268057993411725,0.9999986886978148,0,0,0
ddxplus,test:50247,15,test,ddxplus|test:50247|15,0,8,5.0,False,0,1.2567874522905806,0.9999986886978148,0,0,0
ddxplus,test:70907,5,train,ddxplus|test:70907|5,0,8,3.0,False,0,1.4397692951823822,0.96425062417984,0,0,0
ddxplus,test:70907,10,train,ddxplus|test:70907|10,0,8,10.0,False,0,0.0456401925579468,0.1126781851053237,1,1,0
ddxplus,test:70907,15,train,ddxplus|test:70907|15,0,8,15.0,False,0,0.2808780631495674,0.1485500484704971,1,0,0
ddxplus,test:4863,5,test,ddxplus|test:4863|5,0,8,5.0,False,0,0.8978947192826592,0.9978221654891968,0,0,0
ddxplus,test:4863,10,test,ddxplus|test:4863|10,0,8,9.0,True,2,1.4679077228295463,0.9978221654891968,0,0,0
ddxplus,test:4863,15,test,ddxplus|test:4863|15,0,8,9.0,True,2,0.4112280526159928,0.9978221654891968,0,0,0
ddxplus,test:128336,5,train,ddxplus|test:128336|5,0,8,5.0,True,1,2.0434316093999834,0.8899548649787903,0,0,0
ddxplus,test:128336,10,train,ddxplus|test:128336|10,0,8,4.0,False,0,1.1569687811058147,0.9987894892692566,0,0,0
ddxplus,test:128336,15,train,ddxplus|test:128336|15,0,8,5.0,False,0,1.0002567511168454,0.9995726943016052,0,0,0
ddxplus,test:55029,5,train,ddxplus|test:55029|5,0,8,5.0,False,0,0.991301567923669,0.9854515194892884,0,0,0
ddxplus,test:55029,10,train,ddxplus|test:55029|10,0,8,9.0,True,2,0.7718854812380003,0.9854515194892884,0,0,0
ddxplus,test:55029,15,train,ddxplus|test:55029|15,0,8,9.0,True,2,1.9532433394392723,0.9854515194892884,0,0,0
ddxplus,test:35030,5,train,ddxplus|test:35030|5,0,8,5.0,True,1,1.8064575191166647,0.7981536388397217,0,0,0
ddxplus,test:35030,10,train,ddxplus|test:35030|10,0,8,4.0,False,0,1.283362848248341,0.9995298385620116,0,0,0
ddxplus,test:35030,15,train,ddxplus|test:35030|15,0,8,5.0,False,0,1.3171385557733923,0.9995298385620116,0,0,0
ddxplus,test:80419,5,train,ddxplus|test:80419|5,0,8,5.0,False,0,1.2087333985647817,0.9823790192604064,0,0,0
ddxplus,test:80419,10,train,ddxplus|test:80419|10,0,8,5.0,False,0,1.2087333985647817,0.9823790192604064,0,0,0
ddxplus,test:80419,15,train,ddxplus|test:80419|15,0,8,5.0,False,0,1.2087333985647817,0.9823790192604064,0,0,0
ddxplus,test:131462,5,train,ddxplus|test:131462|5,0,8,5.0,False,0,0.6094158380004335,0.4752604365348816,1,0,0
ddxplus,test:131462,10,train,ddxplus|test:131462|10,0,8,10.0,False,0,0.8817347717011144,0.1179369091987609,1,0,0
ddxplus,test:131462,15,train,ddxplus|test:131462|15,0,8,15.0,False,0,0.3661218236566655,0.1499926000833511,1,0,0
ddxplus,test:82290,5,validate,ddxplus|test:82290|5,0,8,5.0,False,0,0.6963108719081641,0.2909598350524902,1,0,0
ddxplus,test:82290,10,validate,ddxplus|test:82290|10,0,8,10.0,False,0,0.7677250188522338,0.4402636289596557,1,0,0
ddxplus,test:82290,15,validate,ddxplus|test:82290|15,0,8,15.0,True,2,0.8254592419900593,0.9331550002098083,0,0,0
ddxplus,test:82999,5,train,ddxplus|test:82999|5,0,8,5.0,True,1,0.1083521557347619,0.9968054294586182,0,1,0
ddxplus,test:82999,10,train,ddxplus|test:82999|10,0,8,8.0,True,2,0.4806085574238445,0.9838823080062866,0,0,0
ddxplus,test:82999,15,train,ddxplus|test:82999|15,0,8,9.0,True,2,0.6081445168345669,0.9999164342880248,0,0,0
ddxplus,test:75364,5,train,ddxplus|test:75364|5,0,8,4.0,False,0,0.2853108581412533,0.9087324142456056,0,0,0
ddxplus,test:75364,10,train,ddxplus|test:75364|10,0,8,8.0,True,2,1.3753108581412534,0.9087324142456056,0,0,0
ddxplus,test:75364,15,train,ddxplus|test:75364|15,0,8,9.0,True,2,1.2108335817349225,0.9999877214431764,0,0,0
ddxplus,test:21549,5,train,ddxplus|test:21549|5,0,8,4.0,False,0,0.9813342571240262,0.9334975481033324,0,0,0
ddxplus,test:21549,10,train,ddxplus|test:21549|10,0,8,9.0,True,2,0.3811494811507958,0.930390477180481,0,0,0
ddxplus,test:21549,15,train,ddxplus|test:21549|15,0,8,9.0,True,2,1.0901335414967597,0.9677920937538148,0,0,0
ddxplus,test:132165,5,validate,ddxplus|test:132165|5,0,8,4.0,False,0,1.212073933182621,0.9794853329658508,0,0,0
ddxplus,test:132165,10,validate,ddxplus|test:132165|10,0,8,4.0,False,0,1.212073933182621,0.9794853329658508,0,0,0
ddxplus,test:132165,15,validate,ddxplus|test:132165|15,0,8,5.0,False,0,1.156263344924366,0.9964731335639954,0,0,0
ddxplus,test:6687,5,train,ddxplus|test:6687|5,0,8,4.0,False,0,1.3550892023312722,0.96856689453125,0,0,0
ddxplus,test:6687,10,train,ddxplus|test:6687|10,0,8,4.0,False,0,1.3550892023312722,0.96856689453125,0,0,0
ddxplus,test:6687,15,train,ddxplus|test:6687|15,0,8,5.0,False,0,1.338251915715086,0.96856689453125,0,0,0
ddxplus,test:68777,5,train,ddxplus|test:68777|5,0,8,5.0,True,1,0.2596476441457165,0.9826450347900392,0,0,0
ddxplus,test:68777,10,train,ddxplus|test:68777|10,0,8,4.0,False,0,1.3204273815209957,0.9979957342147828,0,0,0
ddxplus,test:68777,15,train,ddxplus|test:68777|15,0,8,5.0,False,0,1.2752485999767562,0.9995829463005066,0,0,0
ddxplus,test:2613,5,train,ddxplus|test:2613|5,0,8,3.0,False,0,0.9562233875900324,0.996135115623474,0,0,0
ddxplus,test:2613,10,train,ddxplus|test:2613|10,0,8,4.0,False,0,1.1666953433155731,0.9995527863502502,0,0,0
ddxplus,test:2613,15,train,ddxplus|test:2613|15,0,8,5.0,False,0,1.1544333273171996,0.9995527863502502,0,0,0
ddxplus,test:123921,5,train,ddxplus|test:123921|5,0,8,3.0,False,0,0.963403716007276,0.9975998997688292,0,0,0
ddxplus,test:123921,10,train,ddxplus|test:123921|10,0,8,4.0,False,0,1.0440229283076787,0.9975998997688292,0,0,0
ddxplus,test:123921,15,train,ddxplus|test:123921|15,0,8,5.0,False,0,1.077097364364489,0.9975998997688292,0,0,0
ddxplus,test:42352,5,train,ddxplus|test:42352|5,0,8,5.0,False,0,0.2980876165857967,0.3514811396598816,1,0,0
ddxplus,test:42352,10,train,ddxplus|test:42352|10,1,8,10.0,False,0,0.9337862821050806,0.2033546566963195,1,0,0
ddxplus,test:42352,15,train,ddxplus|test:42352|15,1,8,15.0,False,0,0.4084291368722914,0.1669403910636901,1,0,0
ddxplus,test:30828,5,test,ddxplus|test:30828|5,0,8,5.0,False,0,0.8997230701381085,0.927793025970459,0,0,0
ddxplus,test:30828,10,test,ddxplus|test:30828|10,0,8,9.0,True,2,0.2547230701381084,0.927793025970459,0,0,0
ddxplus,test:30828,15,test,ddxplus|test:30828|15,0,8,9.0,True,2,0.2547230701381084,0.927793025970459,0,0,0
ddxplus,test:53671,5,train,ddxplus|test:53671|5,1,8,5.0,False,0,0.6744708291376571,0.2647578418254852,1,0,0
ddxplus,test:53671,10,train,ddxplus|test:53671|10,0,8,10.0,False,0,0.2750501131018001,0.3334765136241913,1,0,0
ddxplus,test:53671,15,train,ddxplus|test:53671|15,1,8,15.0,False,0,0.9420337587658688,0.368991881608963,1,0,0
ddxplus,test:92749,5,validate,ddxplus|test:92749|5,0,8,5.0,True,1,0.3220759911204318,0.976962685585022,0,0,0
ddxplus,test:92749,10,validate,ddxplus|test:92749|10,0,8,8.0,True,2,0.4269823748697741,0.9855374693870544,0,0,0
ddxplus,test:92749,15,validate,ddxplus|test:92749|15,0,8,9.0,True,2,0.4414693036070911,0.9855374693870544,0,0,0
ddxplus,test:260,5,validate,ddxplus|test:260|5,0,8,5.0,False,0,0.1475979355423295,0.2261314392089843,1,1,0
ddxplus,test:260,10,validate,ddxplus|test:260|10,0,8,9.0,False,0,1.2116429607895212,0.9715791940689088,0,0,0
ddxplus,test:260,15,validate,ddxplus|test:260|15,0,8,9.0,False,0,1.2116429607895212,0.9715791940689088,0,0,0
ddxplus,test:43279,5,test,ddxplus|test:43279|5,0,8,3.0,False,0,1.2213574948313657,0.9992128610610962,0,0,0
ddxplus,test:43279,10,test,ddxplus|test:43279|10,0,8,4.0,False,0,1.2496408107135402,0.9990923404693604,0,0,0
ddxplus,test:43279,15,test,ddxplus|test:43279|15,0,8,8.0,False,0,1.1541997839087228,0.9310660362243652,0,0,0
ddxplus,test:67788,5,validate,ddxplus|test:67788|5,1,8,5.0,False,0,0.5590768816384444,0.1453487575054168,1,0,0
ddxplus,test:67788,10,validate,ddxplus|test:67788|10,0,8,10.0,False,0,0.2544450268752415,0.1584394723176956,1,0,0
ddxplus,test:67788,15,validate,ddxplus|test:67788|15,1,8,15.0,False,0,0.0348682547609009,0.1948616802692413,1,1,0
ddxplus,test:50958,5,train,ddxplus|test:50958|5,0,8,5.0,True,1,2.016891788266061,0.9998607635498048,0,0,0
ddxplus,test:50958,10,train,ddxplus|test:50958|10,0,8,8.0,True,2,1.063936492829357,0.999869465827942,0,0,0
ddxplus,test:50958,15,train,ddxplus|test:50958|15,0,8,9.0,True,2,1.2489645674610386,0.999869465827942,0,0,0
ddxplus,test:88372,5,validate,ddxplus|test:88372|5,0,8,3.0,False,0,1.3446330850680204,0.9495417475700378,0,0,0
ddxplus,test:88372,10,validate,ddxplus|test:88372|10,0,8,4.0,False,0,1.323283217202858,0.9915470480918884,0,0,0
ddxplus,test:88372,15,validate,ddxplus|test:88372|15,0,8,5.0,False,0,1.4194561947028297,0.9999219179153442,0,0,0
ddxplus,test:75853,5,train,ddxplus|test:75853|5,1,8,5.0,False,0,0.6744708291376571,0.2647578418254852,1,0,0
ddxplus,test:75853,10,train,ddxplus|test:75853|10,1,8,10.0,False,0,0.0910846233035027,0.1399025022983551,1,1,0
ddxplus,test:75853,15,train,ddxplus|test:75853|15,0,8,14.0,False,0,1.2334224763033783,0.984555959701538,0,0,0
ddxplus,test:111425,5,train,ddxplus|test:111425|5,1,8,5.0,False,0,1.0052790639849658,0.2775842845439911,1,0,0
ddxplus,test:111425,10,train,ddxplus|test:111425|10,1,8,10.0,False,0,0.5667484456832546,0.2447246015071869,1,0,0
ddxplus,test:111425,15,train,ddxplus|test:111425|15,1,8,15.0,False,0,0.7705736780648789,0.2338675111532211,1,0,0
ddxplus,test:46790,5,train,ddxplus|test:46790|5,0,8,5.0,False,0,0.1676335635304535,0.7625874280929565,0,1,0
ddxplus,test:46790,10,train,ddxplus|test:46790|10,0,8,10.0,False,0,0.3152307970656287,0.2657387852668762,1,0,0
ddxplus,test:46790,15,train,ddxplus|test:46790|15,0,8,15.0,False,0,0.5173038855195045,0.4780111014842987,1,0,0
ddxplus,test:77319,5,train,ddxplus|test:77319|5,0,8,3.0,False,0,1.1672617261858274,0.9509708285331726,0,0,0
ddxplus,test:77319,10,train,ddxplus|test:77319|10,0,8,4.0,False,0,1.397815916432597,0.9998908042907716,0,0,0
ddxplus,test:77319,15,train,ddxplus|test:77319|15,0,8,5.0,False,0,1.214781456264912,0.999658703804016,0,0,0
ddxplus,test:125620,5,train,ddxplus|test:125620|5,0,8,3.0,False,0,1.27107350421086,1.0,0,0,0
ddxplus,test:125620,10,train,ddxplus|test:125620|10,0,8,4.0,False,0,1.2656128952115175,1.0,0,0,0
ddxplus,test:125620,15,train,ddxplus|test:125620|15,0,8,5.0,False,0,1.3105341124273129,1.0,0,0,0
ddxplus,test:100977,5,train,ddxplus|test:100977|5,0,8,3.0,False,0,1.4689438144050715,1.0,0,0,0
ddxplus,test:100977,10,train,ddxplus|test:100977|10,0,8,4.0,False,0,1.2990881580113751,1.0,0,0,0
ddxplus,test:100977,15,train,ddxplus|test:100977|15,0,8,5.0,False,0,1.6603734859118249,1.0,0,0,0
ddxplus,test:29668,5,validate,ddxplus|test:29668|5,0,8,5.0,False,0,0.4023146450519561,0.970898985862732,0,0,0
ddxplus,test:29668,10,validate,ddxplus|test:29668|10,0,8,9.0,True,2,2.3431479783852893,0.970898985862732,0,0,0
ddxplus,test:29668,15,validate,ddxplus|test:29668|15,0,8,9.0,True,2,0.4281479783852893,0.970898985862732,0,0,0
ddxplus,test:5952,5,test,ddxplus|test:5952|5,0,8,4.0,False,0,1.0680141654663555,0.9377908110618592,0,0,0
